ref_seq,qry_seq,reconstruction_name,vpr_method,recall_at_1,auc,seq_len,time_res,time_bin_type,positive_dist_thresh,patch_or_frame,seq_match_type,runtime
sunset1,daytime,e2vid,anyloc-urban,0.4527767951892466,,1,0.25,0,25,frame,modified,0.15549707412719727
sunset1,sunset2,timeSurface,netvlad,0.7948555096856145,,1,0.2,0,25,frame,modified,0.14158010482788086
sunset1,morning,e2vid,cosplace,0.4376268892397925,,1,0.15,0,25,frame,modified,0.275897741317749
sunset1,morning,e2vid,mixvpr,0.7453191969321001,,1,0.15,0,25,frame,modified,0.2602207660675049
sunset1,sunset2,eventCount_noPolarity,netvlad,0.7185044058109074,,1,0.15,0,25,frame,modified,0.26737546920776367
sunset1,morning,eventCount,cosplace,0.27115456938698757,,1,0.25,0,25,frame,modified,0.13171768188476562
sunset1,sunset2,timeSurface,anyloc-urban,0.7484915846300413,,1,0.2,0,25,frame,modified,0.13656187057495117
sunset1,morning,eventCount,megaloc,0.6494473268666817,,1,0.15,0,25,frame,modified,0.18819403648376465
sunset1,morning,timeSurface,megaloc,0.5697630688228658,,1,0.25,0,25,frame,modified,0.1314384937286377
sunset1,morning,eventCount_noPolarity,megaloc,0.5430204572803851,,1,0.2,0,25,frame,modified,0.10260725021362305
sunset1,morning,eventCount_noPolarity,anyloc-urban,0.35709987966305656,,1,0.2,0,25,frame,modified,0.11825299263000488
sunset1,daytime,e2vid,megaloc,0.6703452178834183,,1,0.2,0,25,frame,modified,0.12363076210021973
sunset1,sunset2,eventCount_noPolarity,netvlad,0.7255119860295285,,1,0.1,0,25,frame,modified,0.40104198455810547
sunset1,morning,e2vid,netvlad,0.48623853211009177,,1,0.1,0,25,frame,modified,0.39945077896118164
sunset1,morning,eventCount,mixvpr,0.5836780744640843,,1,0.25,0,25,frame,modified,0.1028451919555664
sunset1,sunset2,timeSurface,mixvpr,0.9657033979040965,,1,0.2,0,25,frame,modified,0.13990426063537598
sunset1,morning,eventCount_noPolarity,anyloc-urban,0.35596661403113017,,1,0.15,0,25,frame,modified,0.17455124855041504
sunset1,morning,eventCount,netvlad,0.29031287605294825,,1,0.2,0,25,frame,modified,0.21277499198913574
sunset1,daytime,e2vid,megaloc,0.6815192022066624,,1,0.15,0,25,frame,modified,0.19990253448486328
sunset1,daytime,e2vid,anyloc-urban,0.45279015489072777,,1,0.15,0,25,frame,modified,0.18643712997436523
sunset1,sunset2,timeSurface,megaloc,0.9747578980790602,,1,0.1,0,25,frame,modified,0.27638959884643555
sunset1,sunset2,timeSurface,anyloc-urban,0.837117002698841,,1,0.1,0,25,frame,modified,0.2814958095550537
sunset1,morning,eventCount,megaloc,0.6459617987667319,,1,0.1,0,25,frame,modified,0.2934892177581787
sunset1,morning,eventCount,anyloc-urban,0.471950669273575,,1,0.1,0,25,frame,modified,0.27246999740600586
sunset1,sunset2,eventCount_noPolarity,mixvpr,0.9163359263375139,,1,0.1,0,25,frame,modified,0.5376508235931396
sunset1,morning,e2vid,mixvpr,0.7492856068581741,,1,0.1,0,25,frame,modified,0.4101550579071045
sunset1,sunset2,timeSurface,cosplace,0.6881549698316926,,1,0.2,0,25,frame,modified,0.20010042190551758
sunset1,morning,eventCount,mixvpr,0.5998796630565584,,1,0.2,0,25,frame,modified,0.152451753616333
sunset1,morning,eventCount,cosplace,0.2674488567990373,,1,0.2,0,25,frame,modified,0.2593703269958496
sunset1,sunset2,eventCount,anyloc-urban,0.8601476307643464,,1,0.05,0,25,frame,modified,1.3195300102233887
sunset1,daytime,eventCount_noPolarity,megaloc,0.4039617969579059,,1,0.25,0,25,frame,modified,0.12810826301574707
sunset1,morning,timeSurface,netvlad,0.32004512974802557,,1,0.25,0,25,frame,modified,0.11208033561706543
sunset1,morning,e2vid,cosplace,0.42728229808993834,,1,0.1,0,25,frame,modified,0.43398046493530273
sunset1,morning,eventCount_noPolarity,netvlad,0.228287841191067,,1,0.15,0,25,frame,modified,0.3914456367492676
sunset1,sunset2,timeSurface,cosplace,0.6786791554214955,,1,0.1,0,25,frame,modified,0.3966097831726074
sunset1,night,timeSurface,anyloc-urban,0.05214248838409912,,1,0.05,0,25,frame,modified,1.2215344905853271
sunset1,night,timeSurface,megaloc,0.08201194778375986,,1,0.05,0,25,frame,modified,0.8460931777954102
sunset1,sunset2,timeSurface,cosplace,0.7068349607049298,,1,0.15,0,25,frame,modified,0.2495741844177246
sunset1,sunset2,timeSurface,mixvpr,0.9664205763276971,,1,0.15,0,25,frame,modified,0.2960336208343506
sunset1,sunrise,e2vid,megaloc,0.7861635220125787,,1,0.25,0,25,frame,modified,0.1086270809173584
sunset1,morning,eventCount_noPolarity,megaloc,0.5461312880667719,,1,0.15,0,25,frame,modified,0.23112726211547852
sunset1,morning,timeSurface,anyloc-urban,0.4016245487364621,,1,0.2,0,25,frame,modified,0.12204813957214355
sunset1,morning,timeSurface,megaloc,0.5938628158844765,,1,0.2,0,25,frame,modified,0.14029145240783691
sunset1,daytime,eventCount,megaloc,0.4852857951329938,,1,0.2,0,25,frame,modified,0.10355615615844727
sunset1,daytime,eventCount,mixvpr,0.4103289706402547,,1,0.25,0,25,frame,modified,0.10921502113342285
sunset1,morning,timeSurface,anyloc-urban,0.39074840165475744,,1,0.25,0,25,frame,modified,0.11220145225524902
sunset1,daytime,eventCount_noPolarity,netvlad,0.16943756632472587,,1,0.25,0,25,frame,modified,0.1437084674835205
sunset1,daytime,eventCount,anyloc-urban,0.3544393349840821,,1,0.25,0,25,frame,modified,0.11278581619262695
sunset1,morning,eventCount_noPolarity,cosplace,0.22978563369687852,,1,0.25,0,25,frame,modified,0.11798357963562012
sunset1,daytime,eventCount,cosplace,0.20940926777502653,,1,0.25,0,25,frame,modified,0.14992952346801758
sunset1,daytime,e2vid,netvlad,0.2911714770797963,,1,0.2,0,25,frame,modified,0.20466995239257812
sunset1,daytime,e2vid,anyloc-urban,0.4485002829654782,,1,0.2,0,25,frame,modified,0.15345072746276855
sunset1,sunset2,timeSurface,netvlad,0.7954274827339843,,1,0.15,0,25,frame,modified,0.25718045234680176
sunset1,morning,eventCount,mixvpr,0.6002706970448906,,1,0.15,0,25,frame,modified,0.250654935836792
sunset1,morning,eventCount,cosplace,0.2697947214076246,,1,0.15,0,25,frame,modified,0.3161461353302002
sunset1,sunset2,eventCount,megaloc,0.9701563616160013,,1,0.05,0,25,frame,modified,0.793055534362793
sunset1,sunset2,eventCount,cosplace,0.6002063655845702,,1,0.05,0,25,frame,modified,2.4821231365203857
sunset1,sunset2,eventCount,netvlad,0.7987935550440511,,1,0.05,0,25,frame,modified,1.6781589984893799
sunset1,night,timeSurface,cosplace,0.016299137104506232,,1,0.05,0,25,frame,modified,2.321389675140381
sunset1,night,timeSurface,netvlad,0.030459473412493547,,1,0.05,0,25,frame,modified,2.0575332641601562
sunset1,morning,timeSurface,anyloc-urban,0.4225129709000677,,1,0.15,0,25,frame,modified,0.1818387508392334
sunset1,daytime,eventCount,anyloc-urban,0.42414597920645025,,1,0.15,0,25,frame,modified,0.25418996810913086
sunset1,daytime,eventCount,megaloc,0.5321451304901337,,1,0.15,0,25,frame,modified,0.3327004909515381
sunset1,sunset2,timeSurface,netvlad,0.804572154310208,,1,0.1,0,25,frame,modified,0.4034726619720459
sunset1,daytime,timeSurface,megaloc,0.5334276618323311,,1,0.25,0,25,frame,modified,0.10236477851867676
sunset1,sunrise,eventCount,megaloc,0.6940436551979282,,1,0.25,0,25,frame,modified,0.0891876220703125
sunset1,morning,eventCount_noPolarity,mixvpr,0.47235802933433624,,1,0.25,0,25,frame,modified,0.10934257507324219
sunset1,morning,eventCount_noPolarity,netvlad,0.22984356197352587,,1,0.2,0,25,frame,modified,0.14641809463500977
sunset1,morning,eventCount,netvlad,0.2934275830952023,,1,0.1,0,25,frame,modified,0.4195864200592041
sunset1,sunrise,e2vid,anyloc-urban,0.511393903521752,,1,0.2,0,25,frame,modified,0.13148093223571777
sunset1,sunrise,e2vid,megaloc,0.80378810298905,,1,0.2,0,25,frame,modified,0.10352778434753418
sunset1,morning,timeSurface,megaloc,0.6453868711933228,,1,0.15,0,25,frame,modified,0.1869819164276123
sunset1,daytime,e2vid,anyloc-urban,0.4368368934785684,,1,0.1,0,25,frame,modified,0.33614587783813477
sunset1,morning,eventCount_noPolarity,anyloc-urban,0.3818619341254324,,1,0.1,0,25,frame,modified,0.46053647994995117
sunset1,daytime,e2vid,megaloc,0.6630357900693168,,1,0.1,0,25,frame,modified,0.730151891708374
sunset1,morning,eventCount_noPolarity,megaloc,0.557226650624154,,1,0.1,0,25,frame,modified,0.6044635772705078
sunset1,daytime,e2vid,mixvpr,0.6177136389360498,,1,0.2,0,25,frame,modified,0.24999260902404785
sunset1,morning,eventCount_noPolarity,cosplace,0.2394705174488568,,1,0.2,0,25,frame,modified,0.1548600196838379
sunset1,morning,eventCount_noPolarity,mixvpr,0.4789410348977136,,1,0.2,0,25,frame,modified,0.17606282234191895
sunset1,daytime,e2vid,cosplace,0.29456706281833617,,1,0.2,0,25,frame,modified,0.17619585990905762
sunset1,daytime,eventCount_noPolarity,megaloc,0.4352009054895303,,1,0.2,0,25,frame,modified,0.12408280372619629
sunset1,sunrise,e2vid,netvlad,0.516093229744728,,1,0.25,0,25,frame,modified,0.13301682472229004
sunset1,sunset2,eventCount,mixvpr,0.9709500754028098,,1,0.05,0,25,frame,modified,1.163649320602417
sunset1,daytime,eventCount_noPolarity,mixvpr,0.2829854969932791,,1,0.25,0,25,frame,modified,0.14997029304504395
sunset1,morning,timeSurface,netvlad,0.3194225129709001,,1,0.15,0,25,frame,modified,0.24346446990966797
sunset1,sunset2,timeSurface,mixvpr,0.9698364819812668,,1,0.1,0,25,frame,modified,0.5964577198028564
sunset1,morning,eventCount,mixvpr,0.605805384268311,,1,0.1,0,25,frame,modified,0.5816292762756348
sunset1,morning,timeSurface,cosplace,0.33057540428732607,,1,0.25,0,25,frame,modified,0.11974263191223145
sunset1,sunrise,e2vid,anyloc-urban,0.49278579356270813,,1,0.25,0,25,frame,modified,0.16803574562072754
sunset1,daytime,timeSurface,netvlad,0.26423770781747435,,1,0.25,0,25,frame,modified,0.13091588020324707
sunset1,daytime,eventCount_noPolarity,cosplace,0.13866289352670674,,1,0.25,0,25,frame,modified,0.13753342628479004
sunset1,daytime,eventCount_noPolarity,anyloc-urban,0.3035019455252918,,1,0.25,0,25,frame,modified,0.14060711860656738
sunset1,daytime,e2vid,mixvpr,0.6168045830681095,,1,0.15,0,25,frame,modified,0.2816767692565918
sunset1,daytime,e2vid,cosplace,0.2974750689582007,,1,0.15,0,25,frame,modified,0.2540266513824463
sunset1,morning,eventCount,cosplace,0.24755602346217476,,1,0.1,0,25,frame,modified,0.5368740558624268
sunset1,night,timeSurface,mixvpr,0.049782432332767905,,1,0.05,0,25,frame,modified,1.3662104606628418
sunset1,daytime,e2vid,cosplace,0.3344178808883859,,1,0.1,0,25,frame,modified,0.40414857864379883
sunset1,daytime,eventCount,anyloc-urban,0.38879456706281834,,1,0.2,0,25,frame,modified,0.15589570999145508
sunset1,daytime,eventCount,netvlad,0.2691001697792869,,1,0.2,0,25,frame,modified,0.1652207374572754
sunset1,morning,eventCount_noPolarity,mixvpr,0.4712384389803745,,1,0.15,0,25,frame,modified,0.24239420890808105
sunset1,daytime,e2vid,netvlad,0.32039040950562275,,1,0.15,0,25,frame,modified,0.3172454833984375
sunset1,morning,eventCount_noPolarity,cosplace,0.22648319422512972,,1,0.15,0,25,frame,modified,0.25479817390441895
sunset1,sunset2,eventCount_noPolarity,anyloc-urban,0.8585602031907295,,1,0.05,0,25,frame,modified,1.3612289428710938
sunset1,morning,e2vid,megaloc,0.6420783517557711,,1,0.05,0,25,frame,modified,0.8830463886260986
sunset1,morning,e2vid,anyloc-urban,0.4015339499210467,,1,0.05,0,25,frame,modified,1.608572244644165
sunset1,sunrise,eventCount,anyloc-urban,0.4859425865640722,,1,0.2,0,25,frame,modified,0.11160778999328613
sunset1,sunrise,eventCount,megaloc,0.7141166025451317,,1,0.2,0,25,frame,modified,0.10439300537109375
sunset1,morning,timeSurface,mixvpr,0.6743136517487778,,1,0.25,0,25,frame,modified,0.1347205638885498
sunset1,morning,timeSurface,netvlad,0.32731648616125153,,1,0.2,0,25,frame,modified,0.15403175354003906
sunset1,sunrise,e2vid,megaloc,0.8071460275188638,,1,0.15,0,25,frame,modified,0.1747145652770996
sunset1,daytime,eventCount_noPolarity,anyloc-urban,0.3647358370464672,,1,0.15,0,25,frame,modified,0.28566956520080566
sunset1,morning,timeSurface,cosplace,0.3309265944645006,,1,0.2,0,25,frame,modified,0.2207655906677246
sunset1,morning,timeSurface,anyloc-urban,0.4581140021055798,,1,0.1,0,25,frame,modified,0.7346727848052979
sunset1,sunset2,eventCount_noPolarity,megaloc,0.9646797364870228,,1,0.05,0,25,frame,modified,0.7997233867645264
sunset1,daytime,timeSurface,megaloc,0.5565930956423316,,1,0.2,0,25,frame,modified,0.15169548988342285
sunset1,morning,timeSurface,mixvpr,0.6618531889290012,,1,0.2,0,25,frame,modified,0.14358854293823242
sunset1,sunrise,eventCount,netvlad,0.39992600813910467,,1,0.25,0,25,frame,modified,0.12198853492736816
sunset1,daytime,eventCount_noPolarity,megaloc,0.45300233396987055,,1,0.15,0,25,frame,modified,0.18351387977600098
sunset1,sunrise,e2vid,anyloc-urban,0.5126498002663116,,1,0.15,0,25,frame,modified,0.26052165031433105
sunset1,daytime,eventCount,anyloc-urban,0.44645635874946954,,1,0.1,0,25,frame,modified,0.8436400890350342
sunset1,daytime,eventCount,mixvpr,0.4159592529711375,,1,0.2,0,25,frame,modified,0.19305205345153809
sunset1,morning,timeSurface,megaloc,0.6748383215521131,,1,0.1,0,25,frame,modified,0.48870205879211426
sunset1,daytime,eventCount,megaloc,0.5716508699957561,,1,0.1,0,25,frame,modified,0.3873019218444824
sunset1,daytime,timeSurface,mixvpr,0.48249027237354086,,1,0.25,0,25,frame,modified,0.11496281623840332
sunset1,daytime,eventCount,cosplace,0.21165817770232032,,1,0.2,0,25,frame,modified,0.25685667991638184
sunset1,daytime,e2vid,netvlad,0.3641250530485217,,1,0.1,0,25,frame,modified,1.0178828239440918
sunset1,sunrise,e2vid,netvlad,0.5652463382157124,,1,0.15,0,25,frame,modified,0.27942967414855957
sunset1,morning,eventCount_noPolarity,netvlad,0.22529703714844337,,1,0.1,0,25,frame,modified,0.9941732883453369
sunset1,sunrise,eventCount,anyloc-urban,0.4742878283388827,,1,0.25,0,25,frame,modified,0.14177608489990234
sunset1,daytime,timeSurface,anyloc-urban,0.3363990095507605,,1,0.25,0,25,frame,modified,0.14761590957641602
sunset1,sunrise,e2vid,cosplace,0.6248612652608213,,1,0.25,0,25,frame,modified,0.12888073921203613
sunset1,daytime,timeSurface,cosplace,0.23240183940573045,,1,0.25,0,25,frame,modified,0.13909101486206055
sunset1,daytime,eventCount_noPolarity,anyloc-urban,0.3322014714204867,,1,0.2,0,25,frame,modified,0.13140177726745605
sunset1,daytime,eventCount_noPolarity,netvlad,0.16836445953593662,,1,0.2,0,25,frame,modified,0.14392995834350586
sunset1,daytime,eventCount,mixvpr,0.4260555909187354,,1,0.15,0,25,frame,modified,0.3206944465637207
sunset1,daytime,eventCount,cosplace,0.19626564820708678,,1,0.15,0,25,frame,modified,0.3873457908630371
sunset1,morning,eventCount_noPolarity,mixvpr,0.48398255376748384,,1,0.1,0,25,frame,modified,0.6035518646240234
sunset1,sunset2,eventCount_noPolarity,cosplace,0.5390110326216366,,1,0.05,0,25,frame,modified,1.8688929080963135
sunset1,daytime,e2vid,mixvpr,0.6490309803366813,,1,0.1,0,25,frame,modified,0.813122034072876
sunset1,morning,timeSurface,mixvpr,0.676517031355741,,1,0.15,0,25,frame,modified,0.3025660514831543
sunset1,morning,eventCount_noPolarity,cosplace,0.21100917431192662,,1,0.1,0,25,frame,modified,0.41080713272094727
sunset1,daytime,eventCount,netvlad,0.27180140038192235,,1,0.15,0,25,frame,modified,0.26738524436950684
sunset1,morning,timeSurface,cosplace,0.3316038799909768,,1,0.15,0,25,frame,modified,0.40538644790649414
sunset1,daytime,eventCount,cosplace,0.19649172443061252,,1,0.1,0,25,frame,modified,0.5548827648162842
sunset1,morning,e2vid,cosplace,0.3864200315813219,,1,0.05,0,25,frame,modified,2.0363943576812744
sunset1,sunset2,eventCount_noPolarity,netvlad,0.7214064608302246,,1,0.05,0,25,frame,modified,2.1271684169769287
sunset1,sunset2,eventCount_noPolarity,mixvpr,0.9322168426065561,,1,0.05,0,25,frame,modified,1.222517490386963
sunset1,morning,e2vid,netvlad,0.5167305812467102,,1,0.05,0,25,frame,modified,2.7337658405303955
sunset1,sunset2,timeSurface,anyloc-urban,0.8539566632272403,,1,0.05,0,25,frame,modified,0.9018270969390869
sunset1,morning,eventCount,megaloc,0.6219264606361381,,1,0.05,0,25,frame,modified,0.9444868564605713
sunset1,sunrise,eventCount,anyloc-urban,0.49001331557922767,,1,0.15,0,25,frame,modified,0.23490238189697266
sunset1,sunrise,eventCount,megaloc,0.729693741677763,,1,0.15,0,25,frame,modified,0.17479968070983887
sunset1,sunrise,e2vid,mixvpr,0.8238993710691824,,1,0.25,0,25,frame,modified,0.14762139320373535
sunset1,sunrise,e2vid,netvlad,0.5353654927493341,,1,0.2,0,25,frame,modified,0.15942764282226562
sunset1,daytime,timeSurface,anyloc-urban,0.3857415658816041,,1,0.15,0,25,frame,modified,0.17829418182373047
sunset1,daytime,timeSurface,megaloc,0.5798854232972629,,1,0.15,0,25,frame,modified,0.32271671295166016
sunset1,morning,e2vid,mixvpr,0.7444168734491315,,1,0.05,0,25,frame,modified,1.756065845489502
sunset1,sunrise,eventCount,cosplace,0.3888272290048095,,1,0.25,0,25,frame,modified,0.12502384185791016
sunset1,sunrise,e2vid,cosplace,0.6457531814146197,,1,0.2,0,25,frame,modified,0.1604597568511963
sunset1,sunrise,e2vid,mixvpr,0.8330867120449837,,1,0.2,0,25,frame,modified,0.15752243995666504
sunset1,daytime,eventCount_noPolarity,cosplace,0.1522354272778721,,1,0.2,0,25,frame,modified,0.15165996551513672
sunset1,daytime,eventCount_noPolarity,mixvpr,0.3157894736842105,,1,0.2,0,25,frame,modified,0.22065520286560059
sunset1,sunrise,eventCount,netvlad,0.4351975144252108,,1,0.15,0,25,frame,modified,0.2510256767272949
sunset1,sunrise,e2vid,anyloc-urban,0.5099866844207723,,1,0.1,0,25,frame,modified,0.509819507598877
sunset1,daytime,eventCount_noPolarity,megaloc,0.48974395246852453,,1,0.1,0,25,frame,modified,0.6866750717163086
sunset1,daytime,eventCount_noPolarity,anyloc-urban,0.389022492573207,,1,0.1,0,25,frame,modified,0.6063210964202881
sunset1,sunrise,e2vid,megaloc,0.7971593430980914,,1,0.1,0,25,frame,modified,0.754507303237915
sunset1,morning,eventCount,anyloc-urban,0.46454620648169037,,1,0.05,0,25,frame,modified,0.879530668258667
sunset1,daytime,timeSurface,netvlad,0.26174306734578384,,1,0.2,0,25,frame,modified,0.16651582717895508
sunset1,daytime,timeSurface,anyloc-urban,0.3457838143746463,,1,0.2,0,25,frame,modified,0.19078397750854492
sunset1,daytime,eventCount,netvlad,0.26736454944122223,,1,0.1,0,25,frame,modified,0.47191953659057617
sunset1,sunset2,timeSurface,megaloc,0.9730931026271926,,1,0.05,0,25,frame,modified,0.8858850002288818
sunset1,morning,timeSurface,netvlad,0.31237780117310876,,1,0.1,0,25,frame,modified,0.38924622535705566
sunset1,daytime,eventCount_noPolarity,mixvpr,0.33863781031190326,,1,0.15,0,25,frame,modified,0.2546989917755127
sunset1,daytime,eventCount_noPolarity,cosplace,0.1525567579036707,,1,0.15,0,25,frame,modified,0.280747652053833
sunset1,sunrise,e2vid,mixvpr,0.8484243231247226,,1,0.15,0,25,frame,modified,0.2574758529663086
sunset1,daytime,eventCount_noPolarity,netvlad,0.19371949925737322,,1,0.15,0,25,frame,modified,0.3686363697052002
sunset1,sunrise,e2vid,cosplace,0.6626719928983578,,1,0.15,0,25,frame,modified,0.25439977645874023
sunset1,morning,timeSurface,mixvpr,0.6506241540081216,,1,0.1,0,25,frame,modified,0.35740017890930176
sunset1,morning,timeSurface,cosplace,0.3132801925101519,,1,0.1,0,25,frame,modified,0.7042100429534912
sunset1,daytime,eventCount,mixvpr,0.44631489602489743,,1,0.1,0,25,frame,modified,0.47774696350097656
sunset1,sunrise,eventCount,mixvpr,0.7007029226785053,,1,0.25,0,25,frame,modified,0.12438654899597168
sunset1,daytime,eventCount_noPolarity,cosplace,0.14896024897439525,,1,0.1,0,25,frame,modified,0.5755198001861572
sunset1,morning,eventCount_noPolarity,megaloc,0.5381607639672156,,1,0.05,0,25,frame,modified,0.8553500175476074
sunset1,sunset2,timeSurface,cosplace,0.6233034367806969,,1,0.05,0,25,frame,modified,1.4320368766784668
sunset1,sunrise,eventCount,netvlad,0.3936075762059781,,1,0.2,0,25,frame,modified,0.14947724342346191
sunset1,morning,eventCount,cosplace,0.23174674787578015,,1,0.05,0,25,frame,modified,1.2683770656585693
sunset1,daytime,e2vid,anyloc-urban,0.39550180352217273,,1,0.05,0,25,frame,modified,0.9745216369628906
sunset1,sunset2,timeSurface,mixvpr,0.9734105881419161,,1,0.05,0,25,frame,modified,1.1754579544067383
sunset1,sunrise,eventCount,anyloc-urban,0.5083592247373871,,1,0.1,0,25,frame,modified,0.2915530204772949
sunset1,sunrise,eventCount,mixvpr,0.6945841965078425,,1,0.2,0,25,frame,modified,0.20566606521606445
sunset1,sunrise,eventCount,cosplace,0.3909440662918023,,1,0.2,0,25,frame,modified,0.254349946975708
sunset1,daytime,timeSurface,mixvpr,0.4968873797396718,,1,0.2,0,25,frame,modified,0.1694812774658203
sunset1,daytime,timeSurface,cosplace,0.2252405206564799,,1,0.2,0,25,frame,modified,0.2136554718017578
sunset1,sunrise,eventCount,mixvpr,0.7043941411451398,,1,0.15,0,25,frame,modified,0.25191473960876465
sunset1,sunrise,eventCount,cosplace,0.38881491344873503,,1,0.15,0,25,frame,modified,0.2940812110900879
sunset1,daytime,timeSurface,netvlad,0.27031614682792277,,1,0.15,0,25,frame,modified,0.22872710227966309
sunset1,daytime,timeSurface,mixvpr,0.49692340335242946,,1,0.15,0,25,frame,modified,0.2502005100250244
sunset1,daytime,timeSurface,cosplace,0.2321239125822194,,1,0.15,0,25,frame,modified,0.3191204071044922
sunset1,sunrise,eventCount,megaloc,0.729693741677763,,1,0.1,0,25,frame,modified,0.6159713268280029
sunset1,daytime,timeSurface,anyloc-urban,0.42269062102136085,,1,0.1,0,25,frame,modified,0.5271086692810059
sunset1,daytime,timeSurface,megaloc,0.6197481963502617,,1,0.1,0,25,frame,modified,0.5523836612701416
sunset1,sunrise,e2vid,netvlad,0.6061547566208019,,1,0.1,0,25,frame,modified,0.4057438373565674
sunset1,daytime,eventCount_noPolarity,netvlad,0.1909746781723016,,1,0.1,0,25,frame,modified,0.3995511531829834
sunset1,morning,eventCount_noPolarity,anyloc-urban,0.3819084141664787,,1,0.05,0,25,frame,modified,1.102679967880249
sunset1,daytime,e2vid,megaloc,0.6035787538015418,,1,0.05,0,25,frame,modified,0.8648166656494141
sunset1,sunset2,timeSurface,netvlad,0.8085562346217954,,1,0.05,0,25,frame,modified,1.6504054069519043
sunset1,morning,eventCount,netvlad,0.26280171441461764,,1,0.05,0,25,frame,modified,1.9275870323181152
sunset1,sunrise,e2vid,mixvpr,0.8613700251516496,,1,0.1,0,25,frame,modified,0.608391284942627
sunset1,sunrise,e2vid,cosplace,0.656901908566356,,1,0.1,0,25,frame,modified,0.38693785667419434
sunset1,daytime,eventCount_noPolarity,mixvpr,0.3511104823878908,,1,0.1,0,25,frame,modified,0.41423511505126953
sunset1,morning,eventCount,mixvpr,0.6084668020151891,,1,0.05,0,25,frame,modified,1.3096239566802979
sunset1,daytime,timeSurface,cosplace,0.21870137218842836,,1,0.1,0,25,frame,modified,0.464266300201416
sunset1,morning,timeSurface,megaloc,0.6546356868937514,,1,0.05,0,25,frame,modified,1.0778172016143799
sunset1,daytime,eventCount,anyloc-urban,0.4421104745738737,,1,0.05,0,25,frame,modified,0.989159345626831
sunset1,daytime,e2vid,cosplace,0.34330575005304476,,1,0.05,0,25,frame,modified,1.2294974327087402
sunset1,morning,timeSurface,anyloc-urban,0.47387021580569966,,1,0.05,0,25,frame,modified,0.9262607097625732
sunset1,daytime,eventCount,megaloc,0.5755003889949785,,1,0.05,0,25,frame,modified,0.8578751087188721
sunset1,sunrise,eventCount,netvlad,0.4397100162745968,,1,0.1,0,25,frame,modified,0.7772870063781738
sunset1,daytime,timeSurface,netvlad,0.2583109350686094,,1,0.1,0,25,frame,modified,0.8226735591888428
sunset1,sunrise,eventCount,cosplace,0.3796419588696553,,1,0.1,0,25,frame,modified,0.3850679397583008
sunset1,sunrise,eventCount,mixvpr,0.7345761207279183,,1,0.1,0,25,frame,modified,0.40583109855651855
sunset1,morning,eventCount_noPolarity,cosplace,0.1879840589518009,,1,0.05,0,25,frame,modified,1.6099836826324463
sunset1,daytime,timeSurface,mixvpr,0.48748054887537134,,1,0.1,0,25,frame,modified,0.46282005310058594
sunset1,daytime,e2vid,mixvpr,0.6296060541763916,,1,0.05,0,25,frame,modified,1.2490220069885254
sunset1,morning,eventCount_noPolarity,netvlad,0.21836228287841192,,1,0.05,0,25,frame,modified,2.0826616287231445
sunset1,morning,eventCount_noPolarity,mixvpr,0.49266862170087977,,1,0.05,0,25,frame,modified,1.1211934089660645
sunset1,daytime,e2vid,netvlad,0.3789518353490346,,1,0.05,0,25,frame,modified,2.7297000885009766
sunset1,sunrise,e2vid,megaloc,0.7631481618462904,,1,0.05,0,25,frame,modified,0.9256365299224854
sunset1,sunrise,e2vid,anyloc-urban,0.4796952437310452,,1,0.05,0,25,frame,modified,1.9898266792297363
sunset1,daytime,eventCount_noPolarity,anyloc-urban,0.4158002687601669,,1,0.05,0,25,frame,modified,2.216923236846924
sunset1,daytime,eventCount_noPolarity,megaloc,0.4965697715538581,,1,0.05,0,25,frame,modified,1.0304744243621826
sunset1,daytime,eventCount,cosplace,0.18325199801966194,,1,0.05,0,25,frame,modified,1.2075889110565186
sunset1,morning,timeSurface,cosplace,0.29047296789232274,,1,0.05,0,25,frame,modified,1.1206045150756836
sunset1,daytime,eventCount,mixvpr,0.43871560930758896,,1,0.05,0,25,frame,modified,1.1745998859405518
sunset1,morning,timeSurface,netvlad,0.3068651778329198,,1,0.05,0,25,frame,modified,1.2269973754882812
sunset1,morning,timeSurface,mixvpr,0.635386119257087,,1,0.05,0,25,frame,modified,1.2421255111694336
sunset1,sunrise,eventCount,megaloc,0.7200236703898217,,1,0.05,0,25,frame,modified,1.403893232345581
sunset1,daytime,eventCount,netvlad,0.25334182049649906,,1,0.05,0,25,frame,modified,2.0930862426757812
sunset1,sunrise,eventCount,anyloc-urban,0.4916783785782972,,1,0.05,0,25,frame,modified,1.9967069625854492
sunset1,daytime,timeSurface,megaloc,0.5867458801895467,,1,0.05,0,25,frame,modified,0.8650665283203125
sunset1,daytime,timeSurface,anyloc-urban,0.45201216493387086,,1,0.05,0,25,frame,modified,2.0483434200286865
sunset1,daytime,eventCount_noPolarity,cosplace,0.14859608175967182,,1,0.05,0,25,frame,modified,1.2098848819732666
sunset1,sunrise,e2vid,cosplace,0.6138027960647977,,1,0.05,0,25,frame,modified,1.1332097053527832
sunset1,daytime,eventCount_noPolarity,mixvpr,0.38517575500388995,,1,0.05,0,25,frame,modified,1.3684203624725342
sunset1,sunrise,e2vid,mixvpr,0.8721059249944523,,1,0.05,0,25,frame,modified,1.1831107139587402
sunset1,sunrise,e2vid,netvlad,0.622975072120719,,1,0.05,0,25,frame,modified,1.2603461742401123
