ref_name,qry_name,ensemble_over,vpr_methods,recon_methods,time_strs,seqLen,recall@1_mean,recall@1_max,recall@1_median,recall@1_individual,avg_disagreement
sunset1,sunrise,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.8970099667774086,0.8920265780730897,0.8920265780730897,"[0.8704318936877077, 0.8754152823920266, 0.8770764119601329, 0.8621262458471761]",0.03620122745633125
sunset1,sunrise,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.8737541528239202,0.845514950166113,0.8853820598006644,"[0.7774086378737541, 0.7574750830564784, 0.7857142857142857, 0.7475083056478405]",0.03773370012640953
sunset1,sunrise,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.8787375415282392,0.8471760797342193,0.8803986710963455,"[0.845514950166113, 0.8338870431893688, 0.8122923588039868, 0.7375415282392026]",0.0872378945350647
sunset1,sunrise,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.9086378737541528,0.872093023255814,0.9003322259136213,"[0.8554817275747508, 0.8754152823920266, 0.8554817275747508, 0.8372093023255814]",0.030384408310055733
sunset1,sunrise,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.8853820598006644,0.8704318936877077,0.8770764119601329,"[0.8255813953488372, 0.8372093023255814, 0.8588039867109635, 0.840531561461794]",0.05689593777060509
sunset1,sunrise,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.8488372093023255,0.813953488372093,0.8488372093023255,"[0.7308970099667774, 0.7691029900332226, 0.7624584717607974, 0.7906976744186046]",0.07737954705953598
sunset1,sunrise,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.8255813953488372,0.792358803986711,0.8239202657807309,"[0.6877076411960132, 0.7043189368770764, 0.7591362126245847, 0.7508305647840532]",0.128076434135437
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.18791946308724833,0.06711409395973154,0.15100671140939598,"[0.03355704697986577, 0.07214765100671142, 0.05201342281879195, 0.0738255033557047]",0.0829513892531395
sunset1,sunrise,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.8770764119601329,0.8305647840531561,0.8737541528239202,"[0.8156146179401993, 0.840531561461794, 0.813953488372093, 0.7840531561461794]",0.04145948216319084
sunset1,sunrise,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8538205980066446,0.8122923588039868,0.8521594684385382,"[0.6528239202657807, 0.6744186046511628, 0.7192691029900332, 0.717607973421927]",0.045871663838624954
sunset1,sunrise,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8106312292358804,0.7790697674418605,0.8056478405315615,"[0.6262458471760798, 0.659468438538206, 0.739202657807309, 0.7541528239202658]",0.12807734310626984
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9699646643109541,0.9646643109540636,0.9646643109540636,"[0.9681978798586572, 0.9611307420494699, 0.9593639575971732, 0.9628975265017667]",0.0643853172659874
sunset1,sunrise,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8637873754152824,0.8272425249169435,0.8588039867109635,"[0.8089700996677741, 0.7906976744186046, 0.7807308970099668, 0.739202657807309]",0.033877961337566376
sunset1,sunrise,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.8554817275747508,0.813953488372093,0.8538205980066446,"[0.7342192691029901, 0.717607973421927, 0.792358803986711, 0.7624584717607974]",0.05183742567896843
sunset1,sunrise,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.8388704318936877,0.8023255813953488,0.8372093023255814,"[0.6893687707641196, 0.7441860465116279, 0.7425249169435216, 0.7840531561461794]",0.10726474970579147
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9717314487632509,0.9699646643109541,0.9734982332155477,"[0.9664310954063604, 0.9699646643109541, 0.9575971731448764, 0.9646643109540636]",0.07392563670873642
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9664310954063604,0.9593639575971732,0.9699646643109541,"[0.9628975265017667, 0.9381625441696113, 0.9487632508833922, 0.9611307420494699]",0.04184379801154137
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.9681978798586572,0.9611307420494699,0.9664310954063604,"[0.9646643109540636, 0.9540636042402827, 0.950530035335689, 0.9593639575971732]",0.04959044232964516
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779,0.9734513274336283,0.9769911504424779,"[0.9663716814159292, 0.9752212389380531, 0.95929203539823, 0.9699115044247788]",0.08054648339748383
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779,0.968141592920354,0.9752212389380531,"[0.9309734513274336, 0.9646017699115044, 0.9539823008849557, 0.9628318584070796]",0.2529010474681854
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.968141592920354,0.9646017699115044,0.968141592920354,"[0.968141592920354, 0.9256637168141593, 0.9362831858407079, 0.968141592920354]",0.047061022371053696
sunset1,night,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.08067226890756303,0.047058823529411764,0.06554621848739496,"[0.05546218487394958, 0.03361344537815126, 0.02857142857142857, 0.03529411764705882]",0.03468223661184311
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.9681978798586572,0.9593639575971732,0.9628975265017667,"[0.9593639575971732, 0.9575971731448764, 0.9593639575971732, 0.9611307420494699]",0.02952822856605053
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.9734982332155477,0.9558303886925795,0.9699646643109541,"[0.9646643109540636, 0.9593639575971732, 0.9399293286219081, 0.9575971731448764]",0.07775745540857315
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.9717314487632509,0.9558303886925795,0.9664310954063604,"[0.9575971731448764, 0.9381625441696113, 0.8833922261484098, 0.931095406360424]",0.10214220732450485
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9734982332155477,0.9664310954063604,0.9717314487632509,"[0.9664310954063604, 0.9487632508833922, 0.9487632508833922, 0.9646643109540636]",0.036628566682338715
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.9717314487632509,0.9593639575971732,0.9681978798586572,"[0.9575971731448764, 0.9487632508833922, 0.9487632508833922, 0.9363957597173145]",0.28142812848091125
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.9717314487632509,0.9699646643109541,0.9752650176678446,"[0.9681978798586572, 0.9664310954063604, 0.9558303886925795, 0.9487632508833922]",0.07840356975793839
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.9681978798586572,0.9487632508833922,0.9664310954063604,"[0.9399293286219081, 0.9098939929328622, 0.9028268551236749, 0.9328621908127208]",0.28044459223747253
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9681978798586572,0.9628975265017667,0.9664310954063604,"[0.9487632508833922, 0.9558303886925795, 0.9134275618374559, 0.9540636042402827]",0.08203814178705215
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.9769911504424779,0.968141592920354,0.9734513274336283,"[0.95929203539823, 0.9362831858407079, 0.9539823008849557, 0.9486725663716814]",0.26776567101478577
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.9717314487632509,0.9681978798586572,0.9699646643109541,"[0.9664310954063604, 0.9628975265017667, 0.9487632508833922, 0.9575971731448764]",0.08574718981981277
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9734982332155477,0.9681978798586572,0.9734982332155477,"[0.9575971731448764, 0.9611307420494699, 0.9363957597173145, 0.9452296819787986]",0.0737360343337059
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9699646643109541,0.9646643109540636,0.9664310954063604,"[0.9558303886925795, 0.9399293286219081, 0.9381625441696113, 0.9575971731448764]",0.2752757668495178
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.9769911504424779,0.9699115044247788,0.9734513274336283,"[0.9699115044247788, 0.968141592920354, 0.9628318584070796, 0.9380530973451328]",0.26444098353385925
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.9752212389380531,0.9646017699115044,0.9769911504424779,"[0.9663716814159292, 0.968141592920354, 0.9309734513274336, 0.9486725663716814]",0.1020897626876831
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779,0.9699115044247788,0.9734513274336283,"[0.9486725663716814, 0.9610619469026549, 0.9486725663716814, 0.9380530973451328]",0.06818491965532303
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9699646643109541,0.9558303886925795,0.9681978798586572,"[0.9487632508833922, 0.9487632508833922, 0.9487632508833922, 0.9346289752650176]",0.26661166548728943
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.9717314487632509,0.9611307420494699,0.9699646643109541,"[0.9593639575971732, 0.9611307420494699, 0.9328621908127208, 0.931095406360424]",0.2774963676929474
sunset1,sunset2,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.9752212389380531,0.9646017699115044,0.9752212389380531,"[0.9646017699115044, 0.968141592920354, 0.9663716814159292, 0.9663716814159292]",0.03454776108264923
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.9646643109540636,0.9628975265017667,0.9699646643109541,"[0.9540636042402827, 0.9575971731448764, 0.9098939929328622, 0.9381625441696113]",0.2843785583972931
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.9681978798586572,0.9646643109540636,0.9681978798586572,"[0.9628975265017667, 0.9646643109540636, 0.9575971731448764, 0.9540636042402827]",0.2648913562297821
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.1761744966442953,0.08053691275167785,0.14429530201342283,"[0.028523489932885907, 0.0587248322147651, 0.05704697986577181, 0.08557046979865772]",0.07575790584087372
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.9699646643109541,0.9611307420494699,0.9664310954063604,"[0.9611307420494699, 0.9487632508833922, 0.9399293286219081, 0.9558303886925795]",0.25093063712120056
sunset1,sunset2,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.9699115044247788,0.968141592920354,0.9699115044247788,"[0.9539823008849557, 0.9610619469026549, 0.9699115044247788, 0.9752212389380531]",0.06071773171424866
sunset1,sunset2,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.9734513274336283,0.9699115044247788,0.9734513274336283,"[0.95929203539823, 0.9663716814159292, 0.9628318584070796, 0.968141592920354]",0.02916981279850006
sunset1,sunset2,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.9646017699115044,0.9663716814159292,0.9628318584070796,"[0.9097345132743363, 0.9398230088495575, 0.9486725663716814, 0.9646017699115044]",0.13178913295269012
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.9717314487632509,0.9628975265017667,0.9717314487632509,"[0.9646643109540636, 0.9611307420494699, 0.9346289752650176, 0.9452296819787986]",0.26586440205574036
sunset1,sunset2,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.968141592920354,0.9628318584070796,0.9646017699115044,"[0.9504424778761061, 0.95929203539823, 0.9575221238938053, 0.95929203539823]",0.04434614256024361
sunset1,sunset2,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.9628318584070796,0.9575221238938053,0.9628318584070796,"[0.9575221238938053, 0.9486725663716814, 0.9380530973451328, 0.9256637168141593]",0.04007691890001297
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.825,0.7015625,0.828125,"[0.7296875, 0.6234375, 0.325, 0.70625]",0.06779564172029495
sunset1,sunset2,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.9716814159292035,0.9610619469026549,0.9716814159292035,"[0.9026548672566371, 0.9380530973451328, 0.9486725663716814, 0.9539823008849557]",0.13085296750068665
sunset1,sunset2,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.9699115044247788,0.9628318584070796,0.968141592920354,"[0.95929203539823, 0.9628318584070796, 0.9646017699115044, 0.9699115044247788]",0.03600070998072624
sunset1,sunset2,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.968141592920354,0.9610619469026549,0.968141592920354,"[0.95929203539823, 0.9486725663716814, 0.9486725663716814, 0.9362831858407079]",0.031731680035591125
sunset1,sunset2,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.9699115044247788,0.9663716814159292,0.9646017699115044,"[0.9327433628318584, 0.9575221238938053, 0.9362831858407079, 0.9628318584070796]",0.10356821864843369
sunset1,sunset2,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.9716814159292035,0.968141592920354,0.9699115044247788,"[0.9610619469026549, 0.9646017699115044, 0.9610619469026549, 0.968141592920354]",0.03538133576512337
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.8018720748829953,0.7519500780031201,0.797191887675507,"[0.719188767550702, 0.7238689547581904, 0.6630265210608425, 0.7535101404056163]",0.02829347364604473
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.6536661466458659,0.5787831513260531,0.6131045241809673,"[0.6614664586583463, 0.41341653666146644, 0.2792511700468019, 0.43213728549141966]",0.24867446720600128
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.748829953198128,0.6006240249609984,0.750390015600624,"[0.6021840873634945, 0.44461778471138846, 0.37597503900156004, 0.49297971918876754]",0.07856262475252151
sunset1,sunset2,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.9734513274336283,0.968141592920354,0.9716814159292035,"[0.9575221238938053, 0.9486725663716814, 0.9575221238938053, 0.9486725663716814]",0.037744637578725815
sunset1,sunset2,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.9646017699115044,0.9486725663716814,0.9646017699115044,"[0.9380530973451328, 0.9557522123893806, 0.9486725663716814, 0.9309734513274336]",0.0769069641828537
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.7956318252730109,0.7722308892355694,0.7862714508580343,"[0.7301092043681747, 0.6942277691107644, 0.6131045241809673, 0.7316692667706708]",0.0347495898604393
sunset1,sunset2,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.968141592920354,0.9628318584070796,0.9663716814159292,"[0.9380530973451328, 0.9539823008849557, 0.95929203539823, 0.9610619469026549]",0.06829208135604858
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.7519500780031201,0.5772230889235569,0.733229329173167,"[0.47581903276131043, 0.46489859594383776, 0.35101404056162244, 0.5741029641185648]",0.07157832384109497
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6427457098283932,0.5538221528861155,0.609984399375975,"[0.5397815912636506, 0.46489859594383776, 0.3042121684867395, 0.47581903276131043]",0.24374033510684967
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.8081123244929798,0.7613104524180967,0.797191887675507,"[0.781591263650546, 0.7129485179407177, 0.5085803432137286, 0.47581903276131043]",0.07725360244512558
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.8049921996879875,0.734789391575663,0.7753510140405616,"[0.7129485179407177, 0.5912636505460218, 0.48829953198127923, 0.7129485179407177]",0.03956969454884529
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.7390625,0.565625,0.7140625,"[0.35, 0.490625, 0.3046875, 0.5234375]",0.06733379513025284
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.7640625,0.715625,0.73125,"[0.7296875, 0.66875, 0.334375, 0.35]",0.0987134501338005
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.6614664586583463,0.514820592823713,0.6427457098283932,"[0.5085803432137286, 0.49297971918876754, 0.32605304212168484, 0.48985959438377535]",0.2368444800376892
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.7234375,0.625,0.7296875,"[0.6234375, 0.471875, 0.515625, 0.490625]",0.18264074623584747
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.7796875,0.6828125,0.7546875,"[0.66875, 0.471875, 0.3609375, 0.7125]",0.04338480904698372
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.8049921996879875,0.7753510140405616,0.7847113884555382,"[0.7753510140405616, 0.719188767550702, 0.6614664586583463, 0.6021840873634945]",0.08116244524717331
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.6703125,0.5203125,0.6609375,"[0.334375, 0.515625, 0.321875, 0.440625]",0.22475551068782806
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.7925117004680188,0.7020280811232449,0.7893915756630265,"[0.765990639625585, 0.7238689547581904, 0.41341653666146644, 0.40717628705148207]",0.24214483797550201
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.7035881435257411,0.6209048361934477,0.6817472698907956,"[0.5897035881435257, 0.6630265210608425, 0.2792511700468019, 0.30577223088923555]",0.27336350083351135
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.9699646643109541,0.9593639575971732,0.9734982332155477,"[0.9699646643109541, 0.9381625441696113, 0.9487632508833922, 0.9611307420494699]",0.23013144731521606
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.7940717628705148,0.7737909516380655,0.7784711388455539,"[0.7925117004680188, 0.7301092043681747, 0.5397815912636506, 0.6021840873634945]",0.07209198921918869
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.7269890795631825,0.5678627145085804,0.7113884555382215,"[0.6021840873634945, 0.40717628705148207, 0.30577223088923555, 0.43681747269890797]",0.0967831015586853
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.7628705148205929,0.6645865834633385,0.7628705148205929,"[0.6708268330733229, 0.6942277691107644, 0.46489859594383776, 0.44461778471138846]",0.2126004695892334
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.797191887675507,0.6926677067082684,0.7940717628705148,"[0.7410296411856474, 0.7535101404056163, 0.43213728549141966, 0.43681747269890797]",0.230923131108284
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.719188767550702,0.5678627145085804,0.7082683307332294,"[0.5241809672386896, 0.6131045241809673, 0.3042121684867395, 0.37597503900156004]",0.2574175298213959
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.7363494539781591,0.6521060842433697,0.7379095163806553,"[0.6599063962558502, 0.5912636505460218, 0.49297971918876754, 0.46489859594383776]",0.19664247334003448
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.8003120124804992,0.7363494539781591,0.7987519500780031,"[0.719188767550702, 0.7316692667706708, 0.47581903276131043, 0.49297971918876754]",0.21983294188976288
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.6521060842433697,0.5085803432137286,0.6318252730109204,"[0.34477379095163807, 0.48829953198127923, 0.32605304212168484, 0.35101404056162244]",0.2435329705476761
sunset1,daytime,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.8078125,0.7359375,0.79375,"[0.7671875, 0.6703125, 0.659375, 0.6234375]",0.05190635100007057
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.9752212389380531,0.9699115044247788,0.9752212389380531,"[0.9752212389380531, 0.9256637168141593, 0.9646017699115044, 0.9610619469026549]",0.21354033052921295
sunset1,daytime,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.7171875,0.6578125,0.69375,"[0.6625, 0.6125, 0.4875, 0.3609375]",0.03315615653991699
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.6109375,0.4,0.609375,"[0.325, 0.3609375, 0.321875, 0.3046875]",0.2291649580001831
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.7878315132605305,0.7363494539781591,0.7706708268330733,"[0.7223088923556942, 0.7129485179407177, 0.48985959438377535, 0.5741029641185648]",0.22056959569454193
sunset1,sunset2,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.968141592920354,0.9504424778761061,0.9699115044247788,"[0.8831858407079646, 0.9132743362831859, 0.9362831858407079, 0.9486725663716814]",0.04351438209414482
sunset1,daytime,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.6640625,0.55625,0.6390625,"[0.5890625, 0.5234375, 0.3453125, 0.325]",0.040790874511003494
sunset1,daytime,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.6390625,0.5328125,0.590625,"[0.4328125, 0.475, 0.4890625, 0.440625]",0.10646763443946838
sunset1,daytime,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.81875,0.778125,0.815625,"[0.753125, 0.73125, 0.7140625, 0.7125]",0.03240947797894478
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.8046875,0.74375,0.784375,"[0.70625, 0.7125, 0.440625, 0.5234375]",0.2186536341905594
sunset1,daytime,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.8125,0.759375,0.815625,"[0.740625, 0.71875, 0.721875, 0.70625]",0.03408970311284065
sunset1,daytime,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.7453125,0.64375,0.721875,"[0.6015625, 0.603125, 0.475, 0.35]",0.03479316458106041
sunset1,daytime,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.721875,0.6546875,0.6984375,"[0.6625, 0.540625, 0.509375, 0.334375]",0.0842243954539299
sunset1,daytime,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.828125,0.809375,0.828125,"[0.775, 0.790625, 0.78125, 0.7296875]",0.033841777592897415
sunset1,daytime,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.7984375,0.7546875,0.7921875,"[0.71875, 0.728125, 0.7125, 0.66875]",0.028185123577713966
sunset1,daytime,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.696875,0.5171875,0.6640625,"[0.40625, 0.4453125, 0.4640625, 0.490625]",0.06536955386400223
sunset1,daytime,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.6515625,0.53125,0.6484375,"[0.4125, 0.465625, 0.4921875, 0.515625]",0.12061804533004761
sunset1,daytime,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.796875,0.7,0.778125,"[0.721875, 0.69375, 0.590625, 0.471875]",0.03880765289068222
sunset1,daytime,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.49375,0.3828125,0.459375,"[0.2796875, 0.3046875, 0.325, 0.321875]",0.1318034529685974
sunset1,daytime,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.6375,0.434375,0.609375,"[0.3046875, 0.3765625, 0.3484375, 0.3046875]",0.04340367391705513
sunset1,daytime,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.7390625,0.5984375,0.721875,"[0.4375, 0.49375, 0.5734375, 0.5234375]",0.04977820813655853
sunset1,sunset2,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.9663716814159292,0.95929203539823,0.9663716814159292,"[0.9309734513274336, 0.9539823008849557, 0.9451327433628318, 0.9380530973451328]",0.046184241771698
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.9681978798586572,0.9540636042402827,0.9646643109540636,"[0.950530035335689, 0.9593639575971732, 0.9028268551236749, 0.8833922261484098]",0.3025690019130707
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.9717314487632509,0.9628975265017667,0.9752650176678446,"[0.9593639575971732, 0.9487632508833922, 0.9381625441696113, 0.9134275618374559]",0.2916416525840759
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.8252730109204368,0.7878315132605305,0.8112324492979719,"[0.7753510140405616, 0.765990639625585, 0.5897035881435257, 0.7410296411856474]",0.04347449541091919
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.8159126365054602,0.7847113884555382,0.8127925117004681,"[0.7925117004680188, 0.6708268330733229, 0.5241809672386896, 0.719188767550702]",0.054780036211013794
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.8049921996879875,0.7613104524180967,0.8049921996879875,"[0.781591263650546, 0.6599063962558502, 0.34477379095163807, 0.7223088923556942]",0.06290926784276962
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.22722400857449088,0.17256162915326903,0.22615219721329047,"[0.12968917470525188, 0.16505894962486603, 0.13183279742765272, 0.06859592711682744]",0.1926288604736328
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,20,0.5510428100987925,0.5466520307354555,0.5510428100987925,"[0.562019758507135, 0.531284302963776, 0.5236004390779363, 0.5148188803512623]",0.04487525299191475
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.17489270386266095,0.13197424892703863,0.157725321888412,"[0.13197424892703863, 0.14484978540772533, 0.10193133047210301, 0.04721030042918455]",0.1758214682340622
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,20,0.5697036223929748,0.5543358946212953,0.5521405049396267,"[0.5488474204171241, 0.5148188803512623, 0.48957189901207465, 0.5279912184412733]",0.054982367902994156
