ref_name,qry_name,ensemble_over,vpr_methods,recon_methods,time_strs,seqLen,recall@1
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.16919617762788083
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.1327334083239595
R0_FA0,R0_FN0,patch,cosplace,timeSurface,1.0,10,0.21147356580427445
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.21428571428571427
R0_FA0,R0_FN0,patch,cosplace,eventCount_noPolarity,1.0,10,0.18785151856017998
R0_FA0,R0_FN0,patch,netvlad,timeSurface,1.0,10,0.25984251968503935
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.34395604395604396
R0_FA0,R0_FN0,patch,megaloc,e2vid,1.0,10,0.14173228346456693
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.29269632070291046
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2802197802197802
R0_FN0,R0_FS0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.16483516483516483
R0_FN0,R0_FS0,patch,mixvpr,eventCount,1.0,10,0.21208791208791208
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.22515101592531575
R0_FA0,R0_FN0,patch,cosplace,eventCount,1.0,10,0.20359955005624297
R0_FA0,R0_FN0,patch,netvlad,eventCount_noPolarity,1.0,10,0.0764904386951631
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.3234486545853926
R0_FN0,R0_FS0,patch,megaloc,timeSurface,1.0,10,0.31758241758241756
R0_FN0,R0_FS0,patch,megaloc,eventCount_noPolarity,1.0,10,0.20659340659340658
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.4
R0_FN0,R0_FS0,patch,mixvpr,e2vid,1.0,10,0.1945054945054945
R0_FN0,R0_FS0,patch,megaloc,eventCount,1.0,10,0.2549450549450549
R0_FN0,R0_FS0,patch,cosplace,timeSurface,1.0,10,0.24725274725274726
R0_FN0,R0_FS0,patch,netvlad,e2vid,1.0,10,0.1076923076923077
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.6282670766527564
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.6171754886887766
R0_FA0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.5719305952119481
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.5957610366791126
R0_FN0,R0_FS0,patch,cosplace,eventCount_noPolarity,1.0,10,0.12857142857142856
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.14746543778801843
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.11239743733842869
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.07575587276610093
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.07024839833651793
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.7114222954420648
R0_FA0,R0_FN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.12903225806451613
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.729818780889621
R0_FA0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6982427237781439
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.671059857221307
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.7490389895661724
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.7153846153846154
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.5855479903360422
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.7578253706754531
R0_FA0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.728171334431631
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.6979681493684788
R0_FA0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.689010989010989
R0_FA0,R0_FS0,patch,megaloc,timeSurface,1.0,10,0.6879120879120879
R0_FA0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.6681318681318681
R0_FA0,R0_FS0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.45054945054945056
R0_FA0,R0_FS0,patch,megaloc,eventCount_noPolarity,1.0,10,0.5197802197802198
R0_FA0,R0_FS0,patch,mixvpr,eventCount,1.0,10,0.5901098901098901
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.22540753232152894
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.15064643057897695
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.5362398418625083
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.17489270386266095
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.10621557828481511
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.13661322205139467
R0_FA0,R0_FS0,patch,cosplace,timeSurface,1.0,10,0.6758241758241759
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.11776278808319281
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.1266198111135515
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.283867341202923
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.18927613941018767
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.21922428330522767
R0_FA0,R0_FN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.23833614390106803
R0_FA0,R0_FS0,patch,netvlad,e2vid,1.0,10,0.5648351648351648
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.10893916099275203
R0_FA0,R0_FN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2980877390326209
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.22456436200112423
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.21372328458942633
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.17060085836909872
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.11827366571491324
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.1555793991416309
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.06907533494399297
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.18718381112984822
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.6221856123009335
R0_FA0,R0_FN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.28330522765598654
R0_FA0,R0_FN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2170978627671541
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.24986595174262735
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.24845418774592468
R0_RA0,R0_RN0,patch,mixvpr,timeSurface,1.0,10,0.24570815450643776
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.2688413948256468
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.25
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.12683944651877882
R0_FN0,R0_FS0,patch,netvlad,timeSurface,1.0,10,0.21208791208791208
R0_FA0,R0_FN0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.19460067491563554
R0_FA0,R0_FN0,patch,mixvpr,timeSurface,1.0,10,0.32733408323959506
R0_RA0,R0_RN0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.09871244635193133
R0_RA0,R0_RN0,patch,cosplace,e2vid,1.0,10,0.08047210300429185
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.23064250411861614
R0_FA0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6414058209774849
R0_FA0,R0_FN0,patch,cosplace,e2vid,1.0,10,0.13160854893138357
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.20601461495222034
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.1900054914881933
R0_RA0,R0_RN0,patch,megaloc,timeSurface,1.0,10,0.20493562231759657
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.19055464030752334
R0_FA0,R0_FN0,patch,megaloc,timeSurface,1.0,10,0.32395950506186727
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.16054677030286787
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.16941241076331687
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.2641405820977485
R0_RA0,R0_RN0,patch,netvlad,eventCount,1.0,10,0.09763948497854077
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.22075782537067545
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.3021978021978022
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.13042284459088413
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.14023720623764552
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.22417582417582418
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.21965952773201539
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.22075782537067545
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2092274678111588
R0_RA0,R0_RN0,patch,netvlad,e2vid,1.0,10,0.0890557939914163
R0_FN0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.24945054945054945
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.20160857908847185
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.17298187808896212
R0_FN0,R0_FS0,patch,megaloc,e2vid,1.0,10,0.14285714285714285
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.2556287753981329
R0_FN0,R0_FS0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.1824175824175824
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.22854077253218885
R0_RS0,R0_RN0,patch,megaloc,e2vid,1.0,10,0.2371244635193133
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.21018766756032173
R0_RS0,R0_RN0,patch,mixvpr,timeSurface,1.0,10,0.3090128755364807
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2575107296137339
R0_FN0,R0_FS0,patch,mixvpr,timeSurface,1.0,10,0.289010989010989
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.34102141680395387
R0_FA0,R0_FN0,patch,netvlad,eventCount,1.0,10,0.15860517435320584
R0_FA0,R0_FN0,patch,netvlad,e2vid,1.0,10,0.12935883014623173
R0_RA0,R0_RN0,patch,mixvpr,eventCount,1.0,10,0.12017167381974249
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.1813304721030043
R0_RS0,R0_RN0,patch,cosplace,eventCount,1.0,10,0.20278969957081544
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.2638069705093834
R0_FN0,R0_FS0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.22899505766062603
R0_RA0,R0_RN0,patch,megaloc,eventCount_noPolarity,1.0,10,0.14163090128755365
R0_RS0,R0_RN0,patch,cosplace,e2vid,1.0,10,0.18562231759656653
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.25
R0_FN0,R0_FS0,patch,cosplace,e2vid,1.0,10,0.16043956043956045
R0_RS0,R0_RN0,patch,netvlad,eventCount_noPolarity,1.0,10,0.11266094420600858
R0_FN0,R0_FS0,patch,cosplace,eventCount,1.0,10,0.1978021978021978
R0_RS0,R0_RN0,patch,netvlad,eventCount,1.0,10,0.15128755364806867
R0_RA0,R0_RN0,patch,cosplace,timeSurface,1.0,10,0.12660944206008584
R0_RS0,R0_RN0,patch,mixvpr,eventCount_noPolarity,1.0,10,0.16523605150214593
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.17475207719110158
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.21790404717233985
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.25576407506702414
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.2970509383378016
R0_RS0,R0_RN0,patch,megaloc,timeSurface,1.0,10,0.30686695278969955
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.26502145922746784
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.33369098712446355
R0_RS0,R0_RN0,patch,netvlad,e2vid,1.0,10,0.15236051502145923
R0_FN0,R0_FS0,patch,netvlad,eventCount,1.0,10,0.14175824175824175
R0_FN0,R0_FS0,patch,netvlad,eventCount_noPolarity,1.0,10,0.11098901098901098
R0_FA0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.6038875466725236
R0_FA0,R0_FS0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.5585328354930815
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.13350125944584382
R0_FN0,R0_FS0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.12848671205798376
R0_FA0,R0_FN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.11801730920535011
R0_FA0,R0_FN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.07620546251545465
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.18487394957983194
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.06658089417819235
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.08555805725313606
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.09745899002894821
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.08512919481076445
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.13723598155891498
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.1521389514313284
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.058861370215503375
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.06229226975447625
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.12747936099496088
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.051999571137557626
R0_RS0,R0_RN0,patch,mixvpr,eventCount,1.0,10,0.14163090128755365
R0_RS0,R0_RN0,patch,mixvpr,e2vid,1.0,10,0.2553648068669528
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.1248994907531493
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.167783436076119
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.2133476279817743
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.16269096756901635
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.16193029490616623
R0_RS0,R0_RN0,patch,megaloc,eventCount,1.0,10,0.2575107296137339
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.23907799517555614
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.1351931330472103
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.20160857908847185
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.15331010452961671
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.2804289544235925
R0_RS0,R0_RN0,patch,megaloc,eventCount_noPolarity,1.0,10,0.21781115879828325
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.2607296137339056
R0_RS0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.21447721179624665
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.14881526750294843
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.2176360225140713
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.10003216468317787
R0_RS0,R0_RN0,patch,cosplace,eventCount_noPolarity,1.0,10,0.18562231759656653
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.3369098712446352
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.07312104642435939
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.2991957104557641
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.1050656660412758
R0_RA0,R0_RN0,patch,mixvpr,e2vid,1.0,10,0.14377682403433475
R0_RS0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.2778969957081545
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.1871313672922252
R0_RS0,R0_RN0,patch,cosplace,timeSurface,1.0,10,0.23605150214592274
R0_RA0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.12865183596890914
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.23699731903485255
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.10613776467435004
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.13297587131367292
R0_RA0,R0_RN0,patch,megaloc,eventCount,1.0,10,0.15879828326180256
R0_RA0,R0_RN0,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.12017167381974249
R0_RS0,R0_RN0,patch,netvlad,timeSurface,1.0,10,0.286480686695279
R0_RA0,R0_RN0,patch,megaloc,e2vid,1.0,10,0.1405579399141631
R0_RA0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.1415549597855228
R0_RA0,R0_RN0,patch,netvlad,eventCount_noPolarity,1.0,10,0.04935622317596566
R0_RA0,R0_RN0,patch,netvlad,timeSurface,1.0,10,0.18562231759656653
R0_RA0,R0_RN0,patch,cosplace,eventCount_noPolarity,1.0,10,0.10622317596566523
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.22969713213615653
R0_RA0,R0_RN0,patch,cosplace,eventCount,1.0,10,0.11695278969957082
R0_RS0,R0_RN0,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.16831948539265612
R0_RA0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.16215491825247924
R0_RS0,R0_RN0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.10882384475179586
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.09906722418784175
R0_RA0,R0_RN0,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.08834566312855152
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,20,0.34005037783375314
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,20,0.38487394957983195
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.28967254408060455
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.3495798319327731
sunset1,night,patch,megaloc,e2vid,1.0,20,0.06890756302521009
sunset1,night,patch,cosplace,eventCount,1.0,20,0.21176470588235294
sunset1,night,patch,netvlad,eventCount_noPolarity,1.0,20,0.17983193277310924
sunset1,morning,patch,cosplace,eventCount_noPolarity,1.0,20,0.805414551607445
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,20,0.09481456620238295
sunset1,morning,patch,netvlad,timeSurface,1.0,20,0.8291032148900169
sunset1,sunrise,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.8771784232365145
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,20,0.15959053532471892
sunset1,sunrise,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.8056478405315615
sunset1,morning,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,20,0.8850380388841927
sunset1,sunrise,patch,mixvpr,eventCount,1.0,20,0.8023255813953488
sunset1,sunrise,patch,megaloc,eventCount_noPolarity,1.0,20,0.8189368770764119
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,20,0.9734748010610079
sunset1,morning,patch,mixvpr,e2vid,1.0,20,0.8324873096446701
sunset1,sunrise,patch,cosplace,timeSurface,1.0,20,0.7956810631229236
sunset1,morning,patch,megaloc,eventCount,1.0,20,0.8358714043993232
sunset1,morning,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,20,0.8341793570219966
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,20,0.13039100520221514
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,20,0.9274336283185841
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.9699381078691424
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.9238938053097345
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,20,0.20016785564414605
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,20,0.3143096936634494
sunset1,sunset2,patch,mixvpr,eventCount_noPolarity,1.0,20,0.9203539823008849
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,20,0.28883291351805207
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,20,0.3865546218487395
sunset1,sunset2,patch,megaloc,timeSurface,1.0,20,0.9327433628318584
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,20,0.42401343408900083
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,20,0.28409567771716326
sunset1,night,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,20,0.4857142857142857
sunset1,night,patch,mixvpr,eventCount_noPolarity,1.0,20,0.2638655462184874
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,20,0.45591939546599497
sunset1,night,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,20,0.5714285714285714
sunset1,night,patch,megaloc,timeSurface,1.0,20,0.3949579831932773
