grid_or_nest,patch_num_cols,patch_num_rows,nest_scale_factor,num_patches,mean_recall,std_recall,min_recall,max_recall,median_recall,mean_auc,std_auc,min_auc,max_auc,median_auc,num_pairs,job_lock
nest,,,0.65,8.0,,,,,,,,,,,0.0,
grid,7.0,5.0,,,0.8567760733889764,0.1180217212775971,0.5806451612903226,1.0,0.8666666666666667,0.7358195933904258,0.1846430039453041,0.2765299284677462,0.9772727272727272,0.7849707130476361,60.0,
nest,,,0.65,9.0,,,,,,,,,,,0.0,
grid,7.0,7.0,,,0.8497752963881998,0.1194020271780183,0.4193548387096774,1.0,0.8666666666666667,0.7297075935666263,0.1741140481156994,0.1733170919482038,0.9666666666666668,0.7918106853469576,60.0,
grid,7.0,8.0,,,0.825943679975938,0.1234591546646656,0.4838709677419355,1.0,0.8636363636363636,0.6905594202273573,0.1890584349148415,0.2281951977043504,0.9615384615384616,0.7533061697891934,60.0,
grid,7.0,9.0,,,0.8341698623956687,0.1281964691547141,0.4193548387096774,1.0,0.8636363636363636,0.7002075759429489,0.1885371921678218,0.1692808240387954,0.9666666666666668,0.7527460444999658,60.0,
grid,8.0,1.0,,,0.7843362909491943,0.1160302280795439,0.3870967741935484,1.0,0.7870967741935484,0.6468397995321639,0.1672865721683339,0.1541701611731308,0.9615384615384616,0.6486533177872982,60.0,
grid,8.0,2.0,,,0.8255855076822819,0.1151695474846217,0.5161290322580645,1.0,0.8321678321678322,0.6977009022734263,0.1766983679934307,0.2441789283517903,0.9772727272727272,0.7040922752461214,60.0,
grid,8.0,3.0,,,0.8629631300599044,0.1216455039894568,0.3870967741935484,1.0,0.8666666666666667,0.7576326981251641,0.1760019015791621,0.1816940411510718,0.9666666666666666,0.814041390248117,60.0,
grid,9.0,3.0,,,0.865592776399228,0.1152058153346245,0.3870967741935484,1.0,0.9090909090909092,0.7587465251522467,0.1650106583492852,0.199014624965252,0.9772727272727272,0.81195227849074,60.0,
grid,9.0,4.0,,,0.8479443316540091,0.1051960438593756,0.5483870967741935,1.0,0.8636363636363636,0.719492421762983,0.1699659119867968,0.2331242682666775,0.9615384615384616,0.7614487216817453,60.0,
grid,9.0,5.0,,,0.8528690127077224,0.1176415919739038,0.5806451612903226,1.0,0.8651515151515152,0.7246521142366057,0.1884891256425204,0.330206863068152,0.9545454545454546,0.7876707162276035,60.0,
grid,9.0,6.0,,,0.850593277690052,0.1158396699166658,0.5161290322580645,1.0,0.8666666666666667,0.7221100979397784,0.1770632609290648,0.2878388145202494,0.9772727272727272,0.7778948213594112,60.0,
grid,9.0,7.0,,,0.8256444093540869,0.1204590561312489,0.4838709677419355,1.0,0.8461538461538461,0.6877270276230474,0.1810709463666248,0.1941360528124938,0.9615384615384616,0.7151559310416262,60.0,
grid,9.0,8.0,,,0.8089698473569443,0.1288196207379901,0.4838709677419355,1.0,0.8461538461538461,0.665203186939626,0.1949152423340237,0.2240996873598178,0.9333333333333332,0.7164065919835151,60.0,
grid,9.0,9.0,,,0.8215744291550743,0.1238545537640881,0.4516129032258064,1.0,0.8424317617866005,0.6881349685280836,0.1862303488217288,0.1991976011240364,0.9333333333333332,0.7212886546249198,60.0,
nest,,,0.5,3.0,0.7968011379301702,0.1667970681217964,0.3225806451612903,1.0,0.8123167155425219,0.6333807264903725,0.2466904584033545,0.0696067984650808,0.9772727272727272,0.6327665283434514,60.0,
nest,,,0.5,4.0,0.7265471088051733,0.2034714214495894,0.1935483870967742,1.0,0.7727272727272727,0.5552875212402738,0.2643072818496394,0.0258389194687829,0.9615384615384616,0.5955809870345123,60.0,
nest,,,0.5,6.0,,,,,,,,,,,0.0,
nest,,,0.5,7.0,,,,,,,,,,,0.0,
nest,,,0.5,8.0,,,,,,,,,,,0.0,
nest,,,0.5,9.0,,,,,,,,,,,0.0,
nest,,,0.55,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.55,2.0,0.806772595683886,0.1783046960152509,0.0967741935483871,1.0,0.8511730205278593,0.6704224033415341,0.2266359719976993,0.0101235461584735,0.9666666666666668,0.7101319433178074,80.0,
nest,,,0.55,4.0,0.774766022507958,0.2040090998807097,0.1612903225806451,1.0,0.8,0.6237509427924739,0.2692476792150814,0.0334064937049251,0.9772727272727272,0.6817356780164618,60.0,
nest,,,0.55,5.0,0.7226058350251899,0.2193227723454462,0.1612903225806451,1.0,0.7333333333333333,0.5699364567761404,0.2712965477355553,0.0343344066554768,0.9615384615384616,0.605635820929235,60.0,
nest,,,0.55,6.0,,,,,,,,,,,0.0,
nest,,,0.55,7.0,,,,,,,,,,,0.0,
nest,,,0.55,8.0,,,,,,,,,,,0.0,
nest,,,0.55,9.0,,,,,,,,,,,0.0,
nest,,,0.6,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6780046247145382,0.2099158892016053,0.0109666256040765,0.9666666666666668,0.6797323268289706,80.0,
nest,,,0.6,7.0,,,,,,,,,,,0.0,
nest,,,0.6,8.0,,,,,,,,,,,0.0,
nest,,,0.6,9.0,,,,,,,,,,,0.0,
nest,,,0.65,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6780046247145382,0.2099158892016053,0.0109666256040765,0.9666666666666668,0.6797323268289706,80.0,
nest,,,0.65,3.0,0.8294336980224077,0.1772181491471691,0.1290322580645161,1.0,0.8651515151515152,0.7024831863400364,0.2261564498207821,0.0098172743567267,0.9772727272727272,0.743683874019154,80.0,
nest,,,0.65,4.0,0.8102972654585557,0.1816916229463783,0.2580645161290322,1.0,0.8636363636363636,0.6716702539802704,0.2441543492244889,0.0407243148081697,0.9772727272727272,0.7508555873898541,60.0,
nest,,,0.65,5.0,0.7752743314033635,0.2065674160152945,0.1935483870967742,1.0,0.8181818181818182,0.6283303917823561,0.2653474706736676,0.0412859475504851,0.9615384615384616,0.6729306878309482,60.0,
nest,,,0.65,6.0,0.7254292302679399,0.2246688022812498,0.0967741935483871,1.0,0.770979020979021,0.57725471923815,0.2753632511895845,0.0115391126967609,0.9615384615384616,0.6064685639301282,60.0,
nest,,,0.65,7.0,0.6897191518159259,0.2189769415966026,0.1612903225806451,1.0,0.7045454545454546,0.536563745368239,0.2677459329956305,0.0348430137712135,0.9615384615384616,0.5352864315220071,60.0,
nest,,,0.65,8.0,,,,,,,,,,,0.0,
nest,,,0.65,9.0,,,,,,,,,,,0.0,
nest,,,0.7,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6780046247145382,0.2099158892016053,0.0109666256040765,0.9666666666666668,0.6797323268289706,80.0,
nest,,,0.7,2.0,0.799319215730506,0.1698841064482738,0.1612903225806451,1.0,0.8181818181818182,0.6639467322317751,0.2189179991986973,0.0250156913268255,0.9666666666666666,0.6850861040362328,80.0,
nest,,,0.7,5.0,0.8066607764994862,0.1758041977515142,0.2903225806451613,1.0,0.8548951048951049,0.658968567147248,0.2448351554393052,0.0542134787496823,0.9615384615384616,0.7397821495969188,60.0,
nest,,,0.7,6.0,0.761178660049628,0.2055486478501876,0.1612903225806451,1.0,0.8181818181818182,0.6089090939528194,0.2681420657350539,0.0254303304511421,0.9615384615384616,0.6818685798739627,60.0,
nest,,,0.7,7.0,0.7307796325538262,0.2109513008551476,0.1290322580645161,1.0,0.7727272727272727,0.5764460920407242,0.2695404383496291,0.0163005482204233,0.9615384615384616,0.643214731653639,60.0,
nest,,,0.7,8.0,0.7075065794420632,0.2208197032045235,0.1612903225806451,1.0,0.7272727272727273,0.5549801066404481,0.2713713105758051,0.0414692797010808,0.9615384615384616,0.5861976026190245,60.0,
nest,,,0.7,9.0,,,,,,,,,,,0.0,
nest,,,0.75,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.75,2.0,0.806595608692383,0.1607916235832643,0.2903225806451613,1.0,0.8461538461538461,0.6721465622409705,0.2126290407670435,0.0688151677452683,0.9772727272727272,0.7023422342950194,80.0,
nest,,,0.75,3.0,0.7974252763365668,0.1709442409102519,0.2258064516129032,1.0,0.8284457478005866,0.6578757359046324,0.2246138947230291,0.0477916915466584,0.9772727272727272,0.6900882163788511,80.0,
nest,,,0.75,6.0,0.7972296162618743,0.1832098920426916,0.2580645161290322,1.0,0.8548951048951049,0.6491755934866537,0.2552609995417307,0.0417041303492198,0.9772727272727272,0.714249959517867,60.0,
nest,,,0.75,7.0,0.7634041406622051,0.2039958189353516,0.1935483870967742,1.0,0.8123167155425219,0.6090901592240534,0.2712396745440624,0.0372866012363225,0.9772727272727272,0.6725668806128982,60.0,
nest,,,0.75,8.0,0.7383731859538312,0.2154336631023124,0.1612903225806451,1.0,0.7727272727272727,0.5826451173712021,0.2735284130384131,0.0260442382648644,0.9615384615384616,0.6290885185198549,60.0,
nest,,,0.75,9.0,0.712001403614307,0.2243496555254828,0.1290322580645161,1.0,0.7303030303030302,0.5583731015332571,0.275547822242812,0.01748621855228,0.9615384615384616,0.581986629338779,60.0,
nest,,,0.8,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.8,2.0,0.8077591360252651,0.1554487693722128,0.064516129032258,1.0,0.8181818181818182,0.6799999529635409,0.1909710157500885,0.0101803676725633,0.9666666666666668,0.6795746046370117,80.0,
nest,,,0.8,3.0,0.808867302052786,0.1715213395622941,0.0967741935483871,1.0,0.8636363636363636,0.6798777636709274,0.2118408326827661,0.0168386518672678,0.9772727272727272,0.7145602527964264,80.0,
nest,,,0.8,4.0,0.821511297841943,0.1675489476642627,0.1290322580645161,1.0,0.8636363636363636,0.693048865351485,0.2175050773465378,0.0134840469612079,0.9615384615384616,0.7397242037757096,80.0,
nest,,,0.8,7.0,0.8194107326365392,0.1693755652847927,0.2258064516129032,1.0,0.8636363636363636,0.6798317032784975,0.2362481447301627,0.0313980641088884,0.9615384615384616,0.755579168482173,60.0,
nest,,,0.8,8.0,0.8054337418853549,0.1939686334989474,0.1935483870967742,1.0,0.8636363636363636,0.6686532265100804,0.2577846580229695,0.0254967916257554,0.9615384615384616,0.7244800572208748,60.0,
nest,,,0.8,9.0,0.7785472591924203,0.2068060799837001,0.1935483870967742,1.0,0.8181818181818182,0.6308317084426033,0.2703540330282202,0.0312246862123965,0.9772727272727272,0.69850192895366,60.0,
nest,,,0.85,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.85,2.0,0.8202071584329648,0.1516141556510241,0.2903225806451613,1.0,0.8181818181818182,0.6884605566055173,0.2051818208892305,0.0667962061159251,0.9615384615384616,0.7175368669688611,80.0,
nest,,,0.85,3.0,0.8083144409354087,0.1757333468628158,0.1290322580645161,1.0,0.8636363636363636,0.6776840454138686,0.222088690782353,0.0194200094044006,0.9666666666666668,0.6964208862342482,80.0,
nest,,,0.85,9.0,0.8186549113968469,0.1767688882362669,0.2258064516129032,1.0,0.8651515151515152,0.6769986417324494,0.2454965245407158,0.0310368903466997,0.9615384615384616,0.7465481938765959,60.0,
nest,,,0.9,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.9,2.0,0.8121745995939544,0.1689941465144075,0.064516129032258,1.0,0.8181818181818182,0.6822327948167141,0.2094268758334219,0.0070620881026708,0.9666666666666668,0.699549926084017,80.0,
nest,,,0.9,3.0,0.8138668320926385,0.1634590629619962,0.1290322580645161,1.0,0.8181818181818182,0.6833423649708298,0.2056913722138911,0.0250739969938721,0.9666666666666668,0.6710371027068609,80.0,
nest,,,0.9,4.0,0.8083317354688322,0.1687582842704612,0.1290322580645161,1.0,0.8181818181818182,0.6734851109204598,0.2105877712336999,0.0303151178801543,0.9615384615384616,0.6874544649224497,80.0,
nest,,,0.9,5.0,0.8148578840514326,0.1712055123375656,0.1290322580645161,1.0,0.8636363636363636,0.6811738677540445,0.2139718770476804,0.0303840453684366,0.9772727272727272,0.6985634269847434,80.0,
nest,,,0.9,7.0,0.8125326152342283,0.1835679698053676,0.1290322580645161,1.0,0.8636363636363636,0.681056911335451,0.2262532593322856,0.0255493340821124,0.9615384615384616,0.7228114805496595,80.0,
nest,,,0.9,8.0,0.808297522370103,0.1922480678617801,0.1290322580645161,1.0,0.8636363636363636,0.6760573314669596,0.2338475090847198,0.01639521568744,0.9772727272727272,0.7237510249934068,80.0,
nest,,,0.9,9.0,0.8165990863974736,0.1887446780351993,0.1290322580645161,1.0,0.8666666666666667,0.6869802910752776,0.2349949338893674,0.0222451421911395,0.9772727272727272,0.7479637691040028,80.0,
nest,,,0.95,1.0,0.8089147680276711,0.1635937099941346,0.1290322580645161,1.0,0.8284457478005866,0.6798172754573716,0.2118515303460664,0.0109666256040765,0.9772727272727272,0.6774732364045092,80.0,
nest,,,0.95,2.0,0.8243153620572976,0.1515567013614308,0.0967741935483871,1.0,0.8636363636363636,0.6965296098642625,0.2013596467495359,0.0061349022119053,0.9666666666666668,0.7474433878638952,80.0,
nest,,,0.95,3.0,0.8152551883600271,0.1537531105859766,0.064516129032258,1.0,0.8321678321678322,0.6862931688052698,0.1973832857785024,0.0037018730489073,0.9666666666666668,0.7094907563450872,80.0,
nest,,,0.95,4.0,0.8184148244228888,0.1498073129468609,0.1935483870967742,1.0,0.8181818181818182,0.6853642073872377,0.1974374328813667,0.036922451594473,0.9666666666666668,0.690378072688796,80.0,
nest,,,0.95,5.0,0.8242297353184449,0.1513682065718013,0.1935483870967742,1.0,0.8636363636363636,0.6943360549454078,0.1970578050814061,0.0432631553791967,0.9666666666666668,0.7071649733506791,80.0,
nest,,,0.95,6.0,0.815729190164674,0.1494256587250832,0.2258064516129032,1.0,0.8181818181818182,0.6824196772037066,0.1961857199672218,0.051815084607978,0.9666666666666666,0.6795515407287149,80.0,
nest,,,0.95,8.0,0.8128967403564177,0.1523979656956719,0.2258064516129032,1.0,0.8181818181818182,0.6802758782749629,0.2007766611535162,0.0464700221080012,0.9666666666666666,0.6886580433455434,80.0,
nest,,,0.95,9.0,0.8187860929393189,0.1555232828221777,0.2258064516129032,1.0,0.8548951048951049,0.6863193424871851,0.2038489910274534,0.0437145573510351,0.9666666666666668,0.6919681966679223,80.0,
grid,3.0,4.0,,,0.8715521217134119,0.1171147446959164,0.6,1.0,0.9090909090909092,0.7515857108484671,0.1871162406494037,0.3557695082695082,0.9772727272727272,0.8091548762437799,60.0,
grid,4.0,4.0,,,0.8571962804220868,0.1185229381154035,0.4516129032258064,1.0,0.8636363636363636,0.7414886265417588,0.1783625140084765,0.1764144605108195,0.9772727272727272,0.7742287268229593,60.0,
grid,4.0,6.0,,,0.8588318670576734,0.1182092337347689,0.4193548387096774,1.0,0.9090909090909092,0.7421806836069694,0.183361306781822,0.1751895475798199,0.9615384615384616,0.8259458490227721,60.0,
grid,4.0,7.0,,,0.8352201919943857,0.129717338537895,0.2903225806451613,1.0,0.8636363636363636,0.7064827309833,0.1846020507725774,0.0741441200236862,0.9615384615384616,0.7470188607688608,60.0,
grid,4.0,8.0,,,0.8119130511065994,0.1316879600019737,0.4193548387096774,1.0,0.8461538461538461,0.6808648622118876,0.1922641852758743,0.1657174814414415,0.9666666666666668,0.7325138391134894,60.0,
grid,4.0,9.0,,,0.8460931899641577,0.1367680433684036,0.3548387096774194,1.0,0.8636363636363636,0.7241648230494457,0.1923238519523372,0.1194808367343971,0.9666666666666668,0.783721904307501,60.0,
grid,5.0,2.0,,,0.8458503145599922,0.1141601725383589,0.4516129032258064,1.0,0.8636363636363636,0.7186838436122407,0.1750036508084654,0.1837781503798665,0.9666666666666668,0.741021933862491,60.0,
grid,5.0,3.0,,,0.856782088878863,0.1229657735696593,0.4838709677419355,1.0,0.9090909090909092,0.7458272310547353,0.1815376242756687,0.2784028873813565,0.9545454545454546,0.8091523089073573,60.0,
grid,5.0,4.0,,,0.8560618592876658,0.1121109006473884,0.5161290322580645,1.0,0.8666666666666667,0.7329730360138682,0.1678292531494983,0.2758569462644004,0.9545454545454546,0.771327625366087,60.0,
grid,5.0,5.0,,,0.8586765922249793,0.1039897100470696,0.6129032258064516,1.0,0.8666666666666667,0.735598068138478,0.1620956317203883,0.365448622137753,0.9545454545454546,0.7834374686258387,60.0,
grid,5.0,6.0,,,0.8607727398049978,0.0947241255788216,0.5483870967741935,1.0,0.8666666666666667,0.7360975085453129,0.1572638707770157,0.3350647431851753,0.9545454545454546,0.7574777430546662,60.0,
grid,5.0,7.0,,,0.8405410181216632,0.112528137619038,0.4516129032258064,1.0,0.8636363636363636,0.7111095437218895,0.1712347392270231,0.1743254278026058,0.9666666666666668,0.7447202465655182,60.0,
grid,5.0,8.0,,,0.837854725919242,0.1027948340717649,0.6129032258064516,1.0,0.8636363636363636,0.698631995694937,0.1645776811145227,0.3237180140747357,0.9545454545454544,0.7360214596986339,60.0,
grid,5.0,9.0,,,0.8377489535554052,0.1127065897542098,0.4838709677419355,1.0,0.8548951048951049,0.7076864012083373,0.1735040803150376,0.2117553910137339,0.9230769230769232,0.7281912117064968,60.0,
grid,6.0,2.0,,,0.8431229165100135,0.1285613269001088,0.4838709677419355,1.0,0.8651515151515152,0.7217667146656591,0.1904435194706937,0.2273594734628913,0.9615384615384616,0.7720165065725155,60.0,
grid,6.0,3.0,,,0.8667152918765823,0.1091743663065252,0.4516129032258064,1.0,0.8878787878787879,0.761588884949551,0.1645260131499898,0.2153266696597263,0.9772727272727272,0.8020084386697989,60.0,
grid,6.0,4.0,,,0.8475028197608843,0.1217630647559881,0.5483870967741935,1.0,0.8666666666666667,0.722940730515969,0.1897153118192555,0.2498967897645979,0.9772727272727272,0.7891220069104685,60.0,
grid,7.0,2.0,,,0.8480856956663408,0.1069051584759477,0.5161290322580645,1.0,0.8636363636363636,0.7232985434504297,0.1685720248240189,0.2398086190159044,0.9545454545454544,0.767119822003371,60.0,
grid,7.0,3.0,,,0.8556709777677521,0.1218379634376252,0.3548387096774194,1.0,0.8666666666666667,0.7495457045903592,0.1768221779990401,0.1996519921539608,0.9772727272727272,0.807517368369817,60.0,
grid,7.0,4.0,,,0.8512304183271924,0.1091561098773033,0.4516129032258064,1.0,0.9090909090909092,0.7242761710734478,0.1676782098413754,0.1635024664028709,0.9772727272727272,0.7834215784215784,60.0,
grid,7.0,5.0,,,0.8567760733889764,0.1180217212775971,0.5806451612903226,1.0,0.8666666666666667,0.7358195933904258,0.1846430039453041,0.2765299284677462,0.9772727272727272,0.7849707130476361,60.0,
grid,7.0,7.0,,,0.8497752963881998,0.1194020271780183,0.4193548387096774,1.0,0.8666666666666667,0.7297075935666263,0.1741140481156994,0.1733170919482038,0.9666666666666668,0.7918106853469576,60.0,
grid,7.0,8.0,,,0.825943679975938,0.1234591546646656,0.4838709677419355,1.0,0.8636363636363636,0.6905594202273573,0.1890584349148415,0.2281951977043504,0.9615384615384616,0.7533061697891934,60.0,
grid,7.0,9.0,,,0.8341698623956687,0.1281964691547141,0.4193548387096774,1.0,0.8636363636363636,0.7002075759429489,0.1885371921678218,0.1692808240387954,0.9666666666666668,0.7527460444999658,60.0,
grid,8.0,1.0,,,0.7843362909491943,0.1160302280795439,0.3870967741935484,1.0,0.7870967741935484,0.6468397995321639,0.1672865721683339,0.1541701611731308,0.9615384615384616,0.6486533177872982,60.0,
grid,8.0,2.0,,,0.8255855076822819,0.1151695474846217,0.5161290322580645,1.0,0.8321678321678322,0.6977009022734263,0.1766983679934307,0.2441789283517903,0.9772727272727272,0.7040922752461214,60.0,
grid,8.0,3.0,,,0.8629631300599044,0.1216455039894568,0.3870967741935484,1.0,0.8666666666666667,0.7576326981251641,0.1760019015791621,0.1816940411510718,0.9666666666666666,0.814041390248117,60.0,
grid,6.0,5.0,,,0.8572271098077551,0.1124815569888688,0.5806451612903226,1.0,0.9090909090909092,0.7354726187293653,0.178961158479466,0.341013805006703,0.9666666666666668,0.8105291412663704,60.0,
grid,6.0,6.0,,,0.8615266812041006,0.1038011680183108,0.6129032258064516,1.0,0.8666666666666667,0.7433268949217839,0.1655970588076927,0.384098590531467,0.9615384615384616,0.7912785863301002,60.0,
grid,6.0,7.0,,,0.8461617414843221,0.1098338589438411,0.4838709677419355,1.0,0.8636363636363636,0.7247904170229089,0.1705677161140079,0.2015257466988088,0.9615384615384616,0.7658140120478285,60.0,
grid,6.0,8.0,,,0.8306096949645336,0.1142061095698462,0.5161290322580645,1.0,0.8636363636363636,0.6966165617644308,0.1858626204965776,0.2307037031669934,0.9666666666666666,0.7723076737386827,60.0,
grid,6.0,9.0,,,0.8320760959470638,0.1398329940444128,0.3225806451612903,1.0,0.8636363636363636,0.7020165267567757,0.2069895477520997,0.1531720440562702,0.9666666666666668,0.7829544294519315,60.0,
grid,7.0,1.0,,,0.8028103616813294,0.1317823603723199,0.3870967741935484,1.0,0.8123167155425219,0.6756731377519009,0.1850820414028089,0.1297776504408522,0.9666666666666668,0.6834157687638088,60.0,
grid,8.0,4.0,,,0.8455197132616488,0.115378385772784,0.4516129032258064,1.0,0.8636363636363636,0.7174975671089515,0.175831522973984,0.1610127787000836,0.9772727272727272,0.7568187155626807,60.0,
grid,8.0,5.0,,,0.8408095846805524,0.1212529362983418,0.4193548387096774,1.0,0.8636363636363636,0.7099105623516723,0.1841796019246298,0.1794978993494015,0.9545454545454546,0.7690234070768127,60.0,
grid,8.0,5.0,,,0.8408095846805524,0.1212529362983418,0.4193548387096774,1.0,0.8636363636363636,0.7099105623516723,0.1841796019246298,0.1794978993494015,0.9545454545454546,0.7690234070768127,60.0,
grid,8.0,9.0,,,0.8200968744517133,0.1190065861712742,0.5161290322580645,1.0,0.8461538461538461,0.6831530528140664,0.18087374952538,0.2345585471950912,0.9615384615384616,0.7337480953149728,60.0,
grid,9.0,2.0,,,0.8226426799007444,0.1323926451749746,0.3870967741935484,1.0,0.8461538461538461,0.6893180270661227,0.1882506527257396,0.1245105495468221,0.9666666666666668,0.7113783939847302,60.0,
grid,3.0,3.0,,,0.8538985387372484,0.1224273304907078,0.5806451612903226,1.0,0.8651515151515152,0.737826787950108,0.1824994230565358,0.2502307945654506,0.9615384615384616,0.7746463915322098,60.0,
grid,4.0,2.0,,,0.8382236759656114,0.133081278469912,0.3548387096774194,1.0,0.8636363636363636,0.7148306107206374,0.1943117514318315,0.1293636478433767,0.9772727272727272,0.7741151057600184,60.0,
grid,4.0,3.0,,,0.8518472566859664,0.1217968456427674,0.5483870967741935,1.0,0.8666666666666667,0.7419436301907713,0.1734372636935561,0.3302638741564367,0.9666666666666668,0.7991015484304606,60.0,
nest,,,0.55,3.0,0.8312695190114545,0.1795856221818524,0.2258064516129032,1.0,0.8666666666666667,0.6983964921185878,0.244799424826,0.0324880591139696,0.9772727272727272,0.7711813978485629,60.0,
nest,,,0.6,3.0,0.8178434468757049,0.1915488255442975,0.1935483870967742,1.0,0.8666666666666667,0.6842669978444398,0.2506375009891923,0.0231896709946413,0.9772727272727272,0.7502719134821407,60.0,
nest,,,0.7,4.0,0.808440108278818,0.169249663530347,0.2580645161290322,1.0,0.8321678321678322,0.6667127001453169,0.2290795225563852,0.0432302351636864,0.9666666666666668,0.7127993527930201,60.0,
nest,,,0.75,5.0,0.8041520665714214,0.1913139994340794,0.2258064516129032,1.0,0.8461538461538461,0.6646275301376711,0.2536261289642854,0.0296712306030692,0.9545454545454546,0.7387650415030447,60.0,
nest,,,0.8,6.0,0.8158547008547008,0.1841888341876885,0.0967741935483871,1.0,0.8666666666666667,0.6850390551106444,0.2303734594210898,0.0052900481412448,0.9615384615384616,0.7439719003476744,60.0,
nest,,,0.75,5.0,0.8041520665714214,0.1913139994340794,0.2258064516129032,1.0,0.8461538461538461,0.6646275301376711,0.2536261289642854,0.0296712306030692,0.9545454545454546,0.7387650415030447,60.0,
nest,,,0.8,6.0,0.8158547008547008,0.1841888341876885,0.0967741935483871,1.0,0.8666666666666667,0.6850390551106444,0.2303734594210898,0.0052900481412448,0.9615384615384616,0.7439719003476744,60.0,
nest,,,0.85,8.0,0.8211084793342857,0.1762401490334931,0.1935483870967742,1.0,0.8651515151515152,0.6843307490129159,0.2378514002432186,0.024473514692037,0.9615384615384616,0.7484904803174035,60.0,
nest,,,0.85,7.0,0.8168334711883098,0.1778345729208399,0.22580645161290322,1.0,0.8548951048951049,0.6818655732002996,0.2370121661374005,0.035441557828826395,0.9772727272727273,0.713423197215503,60.0,
