ref_name,qry_name,ensemble_over,vpr_methods,recon_methods,time_strs,seqLen,recall@1
sunset1,sunset2,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.968141592920354
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.8046875
sunset1,sunrise,patch,netvlad,eventCount_noPolarity,1.0,10,0.8338870431893688
sunset1,sunrise,patch,mixvpr,eventCount,0.1,10,0.8604651162790697
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.8853820598006644
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.7640625
sunset1,night,patch,megaloc,timeSurface,0.1,10,0.1226890756302521
sunset1,morning,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8324873096446701
sunset1,morning,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.8883248730964467
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.8837209302325582
sunset1,sunrise,patch,megaloc,eventCount,0.25,10,0.8554817275747508
sunset1,sunset2,patch,megaloc,e2vid,0.25,10,0.9752212389380531
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.9699115044247788
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9699115044247788
sunset1,sunset2,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.9699115044247788
sunset1,sunset2,patch,cosplace,eventCount,0.25,10,0.9610619469026549
sunset1,sunrise,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8106312292358804
sunset1,sunset2,patch,netvlad,eventCount_noPolarity,0.25,10,0.968141592920354
sunset1,morning,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.871404399323181
sunset1,night,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.26554621848739496
sunset1,night,patch,cosplace,eventCount_noPolarity,0.25,10,0.05546218487394958
sunset1,sunrise,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.8970099667774086
sunset1,morning,patch,cosplace,eventCount,0.5,10,0.8477157360406091
sunset1,morning,patch,megaloc,e2vid,0.5,10,0.8358714043993232
sunset1,night,patch,netvlad,e2vid,1.0,10,0.04873949579831933
sunset1,morning,patch,mixvpr,eventCount_noPolarity,0.1,10,0.8443316412859561
sunset1,morning,patch,megaloc,timeSurface,0.1,10,0.8612521150592216
sunset1,sunrise,patch,cosplace,eventCount_noPolarity,0.25,10,0.7425249169435216
sunset1,night,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.18823529411764706
sunset1,morning,patch,netvlad,e2vid,0.1,10,0.8781725888324873
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.796875
sunset1,night,patch,netvlad,timeSurface,0.25,10,0.12941176470588237
sunset1,morning,patch,netvlad,eventCount_noPolarity,0.5,10,0.8646362098138748
sunset1,sunrise,patch,cosplace,e2vid,0.1,10,0.8388704318936877
sunset1,morning,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.8764805414551607
sunset1,daytime,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.8078125
sunset1,daytime,patch,cosplace,e2vid,0.5,10,0.684375
sunset1,sunrise,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.8820598006644518
sunset1,sunrise,patch,netvlad,e2vid,0.1,10,0.8887043189368771
sunset1,daytime,patch,mixvpr,eventCount,0.25,10,0.7671875
sunset1,sunset2,patch,netvlad,e2vid,0.1,10,0.9663716814159292
sunset1,sunrise,patch,mixvpr,timeSurface,0.1,10,0.8654485049833887
sunset1,morning,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.8917089678510999
sunset1,sunrise,patch,mixvpr,eventCount,0.25,10,0.8571428571428571
sunset1,daytime,patch,megaloc,eventCount_noPolarity,0.1,10,0.7578125
sunset1,sunset2,patch,megaloc,e2vid,0.5,10,0.9663716814159292
sunset1,daytime,patch,mixvpr,timeSurface,0.5,10,0.8046875
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.893687707641196
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.968141592920354
sunset1,daytime,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.6390625
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.9699115044247788
sunset1,sunrise,patch,megaloc,eventCount,0.5,10,0.8704318936877077
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.8820598006644518
sunset1,morning,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.8595600676818951
sunset1,sunset2,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.968141592920354
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.7796875
sunset1,sunset2,patch,mixvpr,eventCount_noPolarity,0.1,10,0.968141592920354
sunset1,morning,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.8764805414551607
sunset1,sunset2,patch,cosplace,eventCount,0.5,10,0.9557522123893806
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9699115044247788
sunset1,sunset2,patch,netvlad,eventCount_noPolarity,0.5,10,0.9610619469026549
sunset1,sunrise,patch,netvlad,timeSurface,0.1,10,0.8471760797342193
sunset1,night,patch,megaloc,timeSurface,0.25,10,0.17478991596638654
sunset1,sunset2,patch,megaloc,timeSurface,0.1,10,0.9716814159292035
sunset1,sunset2,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.9734513274336283
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.7921875
sunset1,sunrise,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.8388704318936877
sunset1,morning,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.8917089678510999
sunset1,morning,patch,megaloc,e2vid,1.0,10,0.8291032148900169
sunset1,morning,patch,cosplace,eventCount,1.0,10,0.8494077834179357
sunset1,sunrise,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.8853820598006644
sunset1,night,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.3277310924369748
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.3090128755364807
sunset1,morning,patch,mixvpr,eventCount_noPolarity,0.25,10,0.8494077834179357
sunset1,morning,patch,megaloc,timeSurface,0.25,10,0.8781725888324873
sunset1,sunrise,patch,cosplace,eventCount_noPolarity,0.5,10,0.7857142857142857
sunset1,morning,patch,netvlad,e2vid,0.25,10,0.8781725888324873
sunset1,daytime,patch,netvlad,eventCount,0.5,10,0.6890625
sunset1,morning,patch,netvlad,eventCount_noPolarity,1.0,10,0.8544839255499154
sunset1,sunrise,patch,cosplace,e2vid,0.25,10,0.8372093023255814
sunset1,sunset2,patch,netvlad,e2vid,0.25,10,0.9699115044247788
sunset1,daytime,patch,mixvpr,eventCount,0.5,10,0.71875
sunset1,sunrise,patch,mixvpr,eventCount,0.5,10,0.8571428571428571
sunset1,sunrise,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.8903654485049833
sunset1,daytime,patch,cosplace,e2vid,1.0,10,0.5859375
sunset1,sunrise,patch,mixvpr,timeSurface,0.25,10,0.8754152823920266
sunset1,sunset2,patch,megaloc,e2vid,1.0,10,0.9575221238938053
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.8
sunset1,daytime,patch,cosplace,timeSurface,0.1,10,0.5953125
sunset1,daytime,patch,megaloc,eventCount_noPolarity,0.25,10,0.7453125
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.9752212389380531
sunset1,sunset2,patch,cosplace,eventCount,1.0,10,0.9699115044247788
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9699115044247788
sunset1,sunset2,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779
sunset1,sunset2,patch,netvlad,eventCount_noPolarity,1.0,10,0.9716814159292035
sunset1,sunset2,patch,mixvpr,eventCount_noPolarity,0.25,10,0.9699115044247788
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.8903654485049833
sunset1,daytime,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.6640625
sunset1,daytime,patch,mixvpr,timeSurface,1.0,10,0.78125
sunset1,sunrise,patch,netvlad,timeSurface,0.25,10,0.8654485049833887
sunset1,sunset2,patch,megaloc,timeSurface,0.25,10,0.968141592920354
sunset1,sunset2,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.9663716814159292
sunset1,sunrise,patch,megaloc,eventCount,1.0,10,0.8654485049833887
sunset1,daytime,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.7453125
sunset1,night,patch,megaloc,timeSurface,0.5,10,0.16806722689075632
sunset1,sunset2,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.9628318584070796
R0_FN0,R0_FS0,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.44945054945054946
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.867109634551495
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.7625
sunset1,sunrise,time,netvlad,e2vid,"0.1,0.25,0.5,1.0",10,0.8737541528239202
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.653125
sunset1,sunrise,time,mixvpr,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.8637873754152824
sunset1,sunrise,patch,cosplace,eventCount_noPolarity,1.0,10,0.7956810631229236
sunset1,sunset2,patch,netvlad,e2vid,0.5,10,0.9787610619469026
sunset1,daytime,patch,netvlad,eventCount,1.0,10,0.640625
sunset1,sunrise,patch,cosplace,e2vid,0.5,10,0.8122923588039868
sunset1,sunrise,patch,mixvpr,eventCount,1.0,10,0.8521594684385382
sunset1,daytime,patch,mixvpr,eventCount,1.0,10,0.64375
sunset1,sunrise,patch,mixvpr,timeSurface,0.5,10,0.8803986710963455
sunset1,sunset2,patch,megaloc,eventCount,0.1,10,0.9663716814159292
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.5,10,0.7875
sunset1,sunset2,patch,mixvpr,eventCount_noPolarity,0.5,10,0.9716814159292035
sunset1,daytime,patch,megaloc,eventCount_noPolarity,0.5,10,0.6203125
sunset1,sunset2,patch,megaloc,timeSurface,0.5,10,0.9787610619469026
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9716814159292035
sunset1,sunrise,patch,netvlad,timeSurface,0.5,10,0.8637873754152824
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.8953488372093024
sunset1,sunset2,patch,netvlad,timeSurface,0.1,10,0.9663716814159292
sunset1,daytime,patch,cosplace,timeSurface,0.25,10,0.63125
sunset1,sunset2,patch,cosplace,eventCount_noPolarity,0.1,10,0.9610619469026549
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.968141592920354
sunset1,sunset2,patch,mixvpr,e2vid,0.1,10,0.968141592920354
sunset1,sunset2,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.968141592920354
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.9716814159292035
sunset1,daytime,patch,cosplace,eventCount,0.1,10,0.5109375
sunset1,daytime,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.8125
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.7359375
sunset1,sunrise,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.8687707641196013
sunset1,daytime,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.696875
sunset1,sunrise,time,netvlad,eventCount,"0.1,0.25,0.5,1.0",10,0.8488372093023255
sunset1,sunrise,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.8355481727574751
sunset1,sunrise,patch,megaloc,eventCount_noPolarity,0.1,10,0.8222591362126246
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.6421875
sunset1,sunrise,patch,netvlad,e2vid,0.25,10,0.8737541528239202
sunset1,sunrise,time,mixvpr,timeSurface,"0.1,0.25,0.5,1.0",10,0.8920265780730897
sunset1,sunset2,patch,netvlad,e2vid,1.0,10,0.9716814159292035
sunset1,sunrise,patch,cosplace,e2vid,1.0,10,0.8205980066445183
sunset1,daytime,patch,megaloc,e2vid,0.1,10,0.728125
sunset1,sunrise,patch,mixvpr,timeSurface,1.0,10,0.8754152823920266
sunset1,daytime,patch,netvlad,eventCount_noPolarity,0.1,10,0.6328125
sunset1,sunset2,patch,megaloc,eventCount,0.25,10,0.9663716814159292
sunset1,sunset2,patch,mixvpr,eventCount_noPolarity,1.0,10,0.9699115044247788
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,1.0,10,0.8046875
R0_RS0,R0_RN0,patch,cosplace,timeSurface,0.1,10,0.22854077253218885
sunset1,sunset2,patch,megaloc,timeSurface,1.0,10,0.9769911504424779
sunset1,sunset2,patch,cosplace,eventCount_noPolarity,0.25,10,0.9628318584070796
sunset1,daytime,patch,mixvpr,eventCount_noPolarity,0.1,10,0.6734375
sunset1,sunset2,patch,netvlad,timeSurface,0.25,10,0.968141592920354
sunset1,sunrise,patch,netvlad,timeSurface,1.0,10,0.8737541528239202
sunset1,sunset2,patch,mixvpr,e2vid,0.25,10,0.968141592920354
sunset1,sunset2,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.968141592920354
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.9716814159292035
sunset1,daytime,patch,megaloc,eventCount_noPolarity,1.0,10,0.5703125
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.26502145922746784
sunset1,daytime,patch,cosplace,timeSurface,0.5,10,0.6609375
sunset1,sunset2,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.9716814159292035
sunset1,daytime,patch,cosplace,eventCount,0.25,10,0.565625
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,1.0,10,0.7234375
sunset1,daytime,time,megaloc,e2vid,"0.1,0.25,0.5,1.0",10,0.7984375
sunset1,sunrise,patch,megaloc,eventCount_noPolarity,0.25,10,0.867109634551495
sunset1,sunrise,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.8521594684385382
sunset1,daytime,time,netvlad,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.6375
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.6609375
sunset1,sunrise,patch,netvlad,e2vid,0.5,10,0.8770764119601329
sunset1,sunrise,patch,cosplace,timeSurface,0.1,10,0.7757475083056479
sunset1,sunset2,patch,netvlad,eventCount,0.1,10,0.9663716814159292
sunset1,sunrise,patch,cosplace,eventCount,0.1,10,0.8122923588039868
sunset1,sunset2,patch,megaloc,eventCount,0.5,10,0.9663716814159292
sunset1,daytime,patch,netvlad,eventCount_noPolarity,0.25,10,0.70625
sunset1,sunset2,patch,cosplace,eventCount_noPolarity,0.5,10,0.9646017699115044
sunset1,sunset2,patch,netvlad,timeSurface,0.5,10,0.968141592920354
sunset1,sunset2,patch,mixvpr,e2vid,0.5,10,0.9716814159292035
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9734513274336283
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.9716814159292035
sunset1,daytime,patch,megaloc,e2vid,0.25,10,0.6828125
sunset1,daytime,patch,mixvpr,eventCount_noPolarity,0.25,10,0.6765625
sunset1,sunset2,patch,cosplace,e2vid,0.1,10,0.9610619469026549
sunset1,daytime,patch,cosplace,timeSurface,1.0,10,0.59375
sunset1,sunset2,patch,mixvpr,timeSurface,0.1,10,0.968141592920354
sunset1,daytime,patch,megaloc,timeSurface,0.1,10,0.7984375
sunset1,daytime,patch,cosplace,eventCount,0.5,10,0.584375
sunset1,sunrise,patch,megaloc,eventCount_noPolarity,0.5,10,0.8538205980066446
sunset1,sunset2,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.9646017699115044
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.968141592920354
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.9716814159292035
sunset1,sunrise,patch,megaloc,e2vid,0.1,10,0.8654485049833887
sunset1,daytime,time,megaloc,eventCount,"0.1,0.25,0.5,1.0",10,0.796875
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.1,10,0.703125
sunset1,sunrise,patch,netvlad,e2vid,1.0,10,0.8903654485049833
sunset1,daytime,recon,cosplace,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.6703125
sunset1,daytime,time,netvlad,timeSurface,"0.1,0.25,0.5,1.0",10,0.7390625
sunset1,sunrise,patch,cosplace,timeSurface,0.25,10,0.8239202657807309
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.825
sunset1,sunset2,patch,megaloc,eventCount,1.0,10,0.9628318584070796
sunset1,sunset2,patch,netvlad,eventCount,0.25,10,0.9575221238938053
sunset1,sunrise,patch,cosplace,eventCount,0.25,10,0.8006644518272426
sunset1,sunset2,patch,cosplace,eventCount_noPolarity,1.0,10,0.9646017699115044
sunset1,sunset2,patch,netvlad,timeSurface,1.0,10,0.9752212389380531
sunset1,daytime,patch,netvlad,eventCount_noPolarity,0.5,10,0.5453125
sunset1,sunset2,patch,mixvpr,e2vid,1.0,10,0.9752212389380531
sunset1,sunset2,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.9769911504424779
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.9769911504424779
sunset1,sunset2,patch,cosplace,e2vid,0.25,10,0.9734513274336283
sunset1,sunset2,patch,mixvpr,timeSurface,0.25,10,0.9663716814159292
sunset1,daytime,patch,mixvpr,eventCount_noPolarity,0.5,10,0.578125
sunset1,daytime,patch,megaloc,timeSurface,0.25,10,0.784375
sunset1,daytime,patch,megaloc,e2vid,0.5,10,0.6296875
sunset1,daytime,patch,netvlad,e2vid,0.1,10,0.7609375
sunset1,sunset2,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.9646017699115044
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.9734513274336283
sunset1,sunrise,patch,megaloc,eventCount_noPolarity,1.0,10,0.8637873754152824
sunset1,sunrise,patch,megaloc,e2vid,0.25,10,0.872093023255814
sunset1,daytime,patch,cosplace,eventCount,1.0,10,0.484375
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.9716814159292035
sunset1,daytime,time,megaloc,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.7171875
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.25,10,0.71875
sunset1,sunrise,patch,cosplace,timeSurface,0.5,10,0.840531561461794
sunset1,daytime,patch,mixvpr,e2vid,0.1,10,0.8328125
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.7265625
sunset1,sunset2,patch,netvlad,eventCount,0.5,10,0.9734513274336283
sunset1,sunset2,patch,megaloc,eventCount_noPolarity,0.1,10,0.9699115044247788
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.815625
sunset1,daytime,patch,netvlad,eventCount_noPolarity,1.0,10,0.51875
sunset1,sunset2,time,mixvpr,e2vid,"0.1,0.25,0.5,1.0",10,0.9752212389380531
sunset1,sunset2,patch,cosplace,e2vid,0.5,10,0.9716814159292035
sunset1,sunset2,patch,mixvpr,eventCount,0.1,10,0.9734513274336283
sunset1,sunset2,patch,mixvpr,timeSurface,0.5,10,0.9663716814159292
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.1,10,0.9699115044247788
sunset1,sunset2,patch,cosplace,timeSurface,0.1,10,0.9716814159292035
sunset1,daytime,patch,mixvpr,eventCount_noPolarity,1.0,10,0.475
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.1,10,0.8046875
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.9663716814159292
R0_RS0,R0_RN0,patch,cosplace,timeSurface,0.25,10,0.2446351931330472
sunset1,sunset2,time,cosplace,eventCount_noPolarity,"0.1,0.25,0.5,1.0",10,0.9716814159292035
sunset1,daytime,patch,megaloc,timeSurface,0.5,10,0.8140625
sunset1,daytime,patch,netvlad,e2vid,0.25,10,0.7125
sunset1,daytime,patch,megaloc,e2vid,1.0,10,0.49375
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.5,10,0.9716814159292035
sunset1,daytime,patch,cosplace,eventCount_noPolarity,0.1,10,0.453125
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,0.5,10,0.6515625
sunset1,daytime,time,megaloc,timeSurface,"0.1,0.25,0.5,1.0",10,0.81875
sunset1,sunrise,patch,cosplace,timeSurface,1.0,10,0.8554817275747508
sunset1,sunset2,patch,netvlad,eventCount,1.0,10,0.968141592920354
sunset1,sunrise,patch,netvlad,eventCount,0.1,10,0.8488372093023255
sunset1,daytime,patch,mixvpr,e2vid,0.25,10,0.8296875
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.7484375
sunset1,sunset2,patch,megaloc,eventCount_noPolarity,0.25,10,0.9699115044247788
sunset1,sunset2,patch,cosplace,e2vid,1.0,10,0.9575221238938053
sunset1,sunset2,time,mixvpr,eventCount,"0.1,0.25,0.5,1.0",10,0.9699115044247788
sunset1,sunset2,patch,mixvpr,eventCount,0.25,10,0.968141592920354
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.8046875
sunset1,sunset2,patch,mixvpr,timeSurface,1.0,10,0.9716814159292035
sunset1,daytime,patch,netvlad,timeSurface,0.1,10,0.696875
sunset1,sunset2,patch,cosplace,timeSurface,0.25,10,0.95929203539823
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",timeSurface,0.25,10,0.968141592920354
sunset1,sunset2,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.968141592920354
sunset1,sunset2,time,cosplace,timeSurface,"0.1,0.25,0.5,1.0",10,0.9699115044247788
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,0.25,10,0.79375
sunset1,daytime,patch,megaloc,timeSurface,1.0,10,0.8375
sunset1,daytime,patch,netvlad,e2vid,0.5,10,0.675
sunset1,sunset2,vpr,"mixvpr,megaloc,cosplace,netvlad",e2vid,1.0,10,0.9752212389380531
sunset1,daytime,patch,mixvpr,timeSurface,0.1,10,0.7734375
sunset1,daytime,patch,cosplace,eventCount_noPolarity,0.25,10,0.378125
sunset1,daytime,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount_noPolarity,1.0,10,0.6109375
sunset1,daytime,time,cosplace,e2vid,"0.1,0.25,0.5,1.0",10,0.721875
sunset1,daytime,patch,mixvpr,e2vid,0.5,10,0.8171875
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.5,10,0.7515625
sunset1,sunrise,patch,netvlad,eventCount,0.25,10,0.8471760797342193
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.1,10,0.34334763948497854
sunset1,daytime,recon,mixvpr,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.825
sunset1,daytime,patch,netvlad,timeSurface,0.25,10,0.7296875
R0_RS0,R0_RN0,patch,cosplace,timeSurface,0.5,10,0.2296137339055794
sunset1,daytime,patch,netvlad,e2vid,1.0,10,0.6140625
sunset1,daytime,patch,cosplace,e2vid,0.1,10,0.715625
sunset1,daytime,patch,cosplace,eventCount_noPolarity,0.5,10,0.3796875
sunset1,daytime,patch,mixvpr,timeSurface,0.25,10,0.784375
sunset1,daytime,patch,mixvpr,e2vid,1.0,10,0.8234375
sunset1,daytime,time,cosplace,eventCount,"0.1,0.25,0.5,1.0",10,0.6515625
sunset1,daytime,recon,netvlad,"e2vid,eventCount,eventCount_noPolarity,timeSurface",1.0,10,0.7390625
sunset1,sunrise,patch,netvlad,eventCount,0.5,10,0.8322259136212624
sunset1,daytime,patch,netvlad,timeSurface,0.5,10,0.75625
sunset1,daytime,patch,netvlad,eventCount,0.1,10,0.61875
sunset1,daytime,patch,cosplace,e2vid,0.25,10,0.6890625
sunset1,daytime,patch,cosplace,eventCount_noPolarity,1.0,10,0.325
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.1,10,0.8015625
R0_RS0,R0_RN0,patch,cosplace,timeSurface,1.0,10,0.23605150214592274
sunset1,sunrise,patch,netvlad,eventCount,1.0,10,0.8322259136212624
sunset1,daytime,patch,netvlad,timeSurface,1.0,10,0.7375
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.25,10,0.3261802575107296
sunset1,daytime,patch,netvlad,eventCount,0.25,10,0.68125
sunset1,daytime,recon,megaloc,"e2vid,eventCount,eventCount_noPolarity,timeSurface",0.25,10,0.7953125
sunset1,daytime,patch,megaloc,eventCount,0.1,10,0.796875
R0_RS0,R0_RN0,vpr,"mixvpr,megaloc,cosplace,netvlad",eventCount,0.5,10,0.33047210300429186
R0_RS0,R0_RN0,patch,netvlad,e2vid,0.1,10,0.1630901287553648
sunset1,sunrise,patch,netvlad,eventCount_noPolarity,0.1,10,0.8338870431893688
sunset1,daytime,patch,megaloc,eventCount,0.25,10,0.7828125
sunset1,sunrise,patch,netvlad,eventCount_noPolarity,0.25,10,0.8388704318936877
sunset1,daytime,patch,megaloc,eventCount,0.5,10,0.6921875
sunset1,daytime,patch,megaloc,eventCount,1.0,10,0.6234375
