ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
R0_RA0,R0_RN0,timeSurface,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0245,,1123.64
R0_RS0,R0_RN0,timeSurface,megaloc,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0235,,888.88
R0_FN0,R0_FS0,e2vid,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18213,17794,0.0166,,986.04
R0_RA0,R0_RN0,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0202,,1453.53
R0_FA0,R0_FS0,timeSurface,netvlad,10,timebin,fixed,,0.05,25,patch,modified,18213,20953,0.5153,,6740.11
R0_FA0,R0_FS0,eventCount,netvlad,10,timebin,fixed,,0.05,25,patch,modified,18213,20953,0.5069,,5340.24
R0_RA0,R0_RN0,timeSurface,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0189,,1112.28
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0179,,1109.97
R0_RA0,R0_RN0,eventCount,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0192,,1111.05
R0_RS0,R0_RN0,eventCount_noPolarity,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0744,,883.13
R0_RS0,R0_RN0,e2vid,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0241,,892.38
R0_RS0,R0_RN0,timeSurface,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0437,,896.74
R0_RA0,R0_RN0,eventCount,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0250,,1446.12
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.05,25,patch,modified,18213,20953,0.4485,,7632.74
R0_RS0,R0_RN0,eventCount_noPolarity,megaloc,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0270,,1156.61
R0_RS0,R0_RN0,timeSurface,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0393,,889.12
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0276,,888.62
R0_RS0,R0_RN0,eventCount,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0457,,893.19
R0_RA0,R0_RN0,e2vid,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,25753,0.0192,,1465.72
R0_RS0,R0_RN0,eventCount,cosplace,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0596,,1130.08
R0_RS0,R0_RN0,e2vid,netvlad,10,timebin,fixed,,0.05,25,frame,modified,18655,20536,0.0210,,1167.82
